POA_CODE_2016,Separate_house_NofB_0_i_b,Separate_house_NofB_1,Separate_house_NofB_2,Separate_house_NofB_3,Separate_house_NofB_4,Separate_house_NofB_5,Separate_house_NofB_6_or_m,Separate_house_NofB_NS,Separate_house_Total,Se_d_r_or_t_h_t_1_s_NofB_0_ib,Se_d_r_or_t_h_t_1_st_NofB_1,Se_d_r_or_t_h_t_1_st_NofB_2,Se_d_r_or_t_h_t_1_st_NofB_3,Se_d_r_or_t_h_t_1_st_NofB_4,Se_d_r_or_t_h_t_1_st_NofB_5,Se_d_r_or_t_h_t_1_st_NofB_6_m,Se_d_r_or_t_h_t_1_st_NofB_NS,Se_d_r_or_t_h_t_1_st_Total,Se_d_r_or_t_h_t_2_s_NofB_0_ib,Se_d_r_or_t_h_t_2_sts_NofB_1,Se_d_r_or_t_h_t_2_sts_NofB_2,Se_d_r_or_t_h_t_2_sts_NofB_3,Se_d_r_or_t_h_t_2_sts_NofB_4,Se_d_r_or_t_h_t_2_sts_NofB_5,Se_d_r_or_t_h_t_2_st_NofB_6_m,Se_d_r_or_t_h_t_2_sts_NofB_NS,Se_d_r_or_t_h_t_2_sts_Total,Se_d_r_or_t_h_t_Tot_NofB_0_ib,Se_d_r_or_t_h_t_Tot_NofB_1,Se_d_r_or_t_h_t_Tot_NofB_2,Se_d_r_or_t_h_t_Tot_NofB_3,Se_d_r_or_t_h_t_Tot_NofB_4,Se_d_r_or_t_h_t_Tot_NofB_5,Se_d_r_or_t_h_t_Tot_NofB_6_m,Se_d_r_or_t_h_t_Tot_NofB_NS,Se_d_r_or_t_h_t_Tot_Total,Flt_at_1_or2_st_bl_NofB_0_ib,Flt_at_In_1_or2_s_b_NofB_1,Flt_at_In_1_or2_s_b_NofB_2,Flt_at_In_1_or2_s_b_NofB_3,Flt_at_In_1_or2_s_b_NofB_4,Flt_at_In_1_or2_s_b_NofB_5,Flt_at_In_1_or2_s_b_NoB_6_m,Flt_at_In_1_or2_s_b_NoB_NS,Flt_at_In_1_or2_s_b_Total,Flt_apt_3_st_bl_NoB_0_ib,Flt_apt_In_3_st_bl_NofB_1,Flt_apt_In_3_st_bl_NofB_2,Flt_apt_In_3_st_bl_NofB_3,Flt_apt_In_3_st_bl_NofB_4,Flt_apt_In_3_st_bl_NofB_5,Flt_apt_In_3_s_bl_NofB_6_m,Flt_apt_In_3_st_bl_NofB_NS,Flt_apt_In_3_st_bl_Total,Flt_apt_4_or_m_s_b_NofB_0_ib,Flt_apt_4_or_m_s_b_NofB_1,Flt_apt_4_or_m_s_b_NofB_2,Flt_apt_4_or_m_s_b_NofB_3,Flt_apt_4_or_m_s_b_NofB_4,Flt_apt_4_or_m_s_b_NofB_5,Flt_apt_4_or_m_s_b_NofB_6_m,Flt_apt_4_or_m_s_b_NofB_NS,Flt_apt_4_or_m_s_b_Total,Flt_apt_At_to_a_h_NofB_0_ib,Flt_apt_At_to_a_hse_NofB_1,Flt_apt_At_to_a_hse_NofB_2,Flt_apt_At_to_a_hse_NofB_3,Flt_apt_At_to_a_hse_NofB_4,Flt_apt_At_to_a_hse_NofB_5,Flt_apt_At_to_a_hs_NofB_6_m,Flt_apt_At_to_a_hs_NofB_NS,Flt_apt_At_to_a_hse_Total,Flt_apart_Tot_NofB_0_i_b,Flt_apart_Tot_NofB_1,Flt_apart_Tot_NofB_2,Flt_apart_Tot_NofB_3,Flt_apart_Tot_NofB_4,Flt_apart_Tot_NofB_5,Flt_apart_Tot_NofB_6_or_m,Flt_apart_Tot_NofB_NS,Flt_apart_Tot_Total,Other_dwelling_NofB_0_i_b,Other_dwelling_NofB_1,Other_dwelling_NofB_2,Other_dwelling_NofB_3,Other_dwelling_NofB_4,Other_dwelling_NofB_5,Other_dwelling_NofB_6_or_m,Other_dwelling_NofB_NS,Other_dwelling_Total,Dweling_structu_NS_NofB_0_i_b,Dweling_structur_NS_NofB_1,Dweling_structur_NS_NofB_2,Dweling_structur_NS_NofB_3,Dweling_structur_NS_NofB_4,Dweling_structur_NS_NofB_5,Dwelig_struct_NS_NofB_6_or_m,Dweling_structur_NS_NofB_NS,Dweling_structur_NS_Total,Total_NofB_0_i_b,Total_NofB_1,Total_NofB_2,Total_NofB_3,Total_NofB_4,Total_NofB_5,Total_NofB_6_or_m,Total_NofB_NS,Total_Total
POA4606,4,17,117,468,197,38,3,23,865,3,22,12,3,0,0,0,3,42,0,0,0,0,0,0,0,0,3,3,22,12,8,0,0,0,3,45,0,0,16,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,19,3,10,0,0,3,0,0,0,16,0,0,0,0,3,0,0,0,4,9,45,152,477,204,37,3,25,951
POA4608,3,11,50,153,80,12,8,6,323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,4,4,0,0,0,15,0,0,0,0,0,0,0,0,3,0,15,53,156,76,12,8,10,339
POA4610,18,98,495,2244,1742,222,47,127,4997,0,9,142,34,9,0,0,8,206,0,0,5,0,0,0,0,0,5,0,9,151,34,9,0,0,8,211,0,46,181,30,4,0,0,10,273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,49,181,30,4,0,0,13,281,13,31,9,9,3,0,0,6,71,0,0,0,5,5,3,0,0,16,28,181,835,2321,1767,224,52,158,5577
POA4611,0,3,5,15,12,3,0,3,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,15,12,3,0,3,37
POA4612,0,5,28,37,22,4,3,5,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,5,28,37,21,4,9,5,102
POA4613,10,15,100,140,47,9,4,14,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,5,0,0,0,0,3,13,0,4,0,0,0,0,0,3,3,8,19,105,141,46,9,4,21,349
POA4614,0,4,78,241,98,7,0,17,446,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,11,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,12,3,8,3,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,3,10,91,241,102,7,0,22,476
POA4615,11,77,475,1247,532,102,31,76,2545,0,19,18,12,0,0,0,3,49,0,0,3,0,0,0,0,0,3,0,19,17,7,0,0,0,3,53,3,15,27,8,0,0,0,3,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,15,27,8,0,0,0,3,53,9,16,14,4,0,0,0,11,53,0,0,0,3,0,0,0,0,12,17,134,537,1275,539,102,31,91,2722
POA4620,0,9,35,68,35,12,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,41,68,35,12,0,0,151
POA4621,6,31,141,319,126,24,8,20,686,0,3,3,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,7,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,9,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,3,12,45,148,326,129,30,11,28,717
POA4625,3,26,133,454,237,38,4,29,918,0,3,4,0,0,0,0,0,17,0,0,3,0,0,0,0,0,3,0,3,8,0,0,0,0,0,15,0,4,16,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,16,0,0,0,0,0,20,12,16,8,7,0,0,0,4,46,0,3,0,3,0,0,0,0,10,10,53,163,463,237,35,8,34,1012
POA4626,4,19,92,359,179,19,9,15,697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,18,3,0,0,0,11,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,18,3,0,0,0,11,36,23,26,8,6,3,0,3,13,77,0,0,0,0,3,3,0,3,4,26,57,117,364,179,26,13,45,819
POA4627,0,3,38,114,65,15,3,4,249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,22,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,22,0,0,0,0,0,22,3,14,0,3,0,0,0,0,25,0,0,3,0,0,0,0,0,3,9,18,63,122,65,15,3,4,303
POA4630,3,21,150,453,185,38,10,20,886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,0,0,0,0,0,4,10,0,0,0,3,0,0,0,0,8,6,26,156,461,188,37,10,27,909
POA4650,35,174,1905,5865,2637,483,95,294,11482,5,173,283,59,0,0,0,31,555,0,37,59,21,0,0,0,7,123,5,205,342,78,3,0,0,42,679,0,52,230,39,3,0,0,29,355,0,8,0,0,0,0,0,0,4,0,3,0,9,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,59,230,48,3,0,0,28,367,44,91,33,18,10,0,0,25,212,4,4,8,26,30,0,0,11,91,91,542,2518,6034,2679,496,95,392,12837
POA4655,27,165,1848,8230,7172,913,211,402,18969,16,101,746,454,30,4,0,50,1400,18,155,402,427,22,0,0,31,1056,28,257,1143,875,58,4,0,82,2455,3,43,255,101,5,0,0,29,440,0,19,113,32,0,0,0,0,168,0,16,126,65,0,0,0,10,211,0,0,0,0,0,0,0,0,0,0,78,494,191,7,0,0,40,819,76,229,94,48,15,3,0,40,498,10,16,39,48,18,3,4,74,206,137,743,3622,9396,7268,922,219,643,22947
POA4659,7,47,282,827,460,53,17,59,1747,0,23,6,5,0,0,0,0,41,0,0,0,3,0,0,0,0,5,0,23,7,9,0,0,0,0,46,0,3,7,6,4,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,6,4,0,0,0,20,25,67,17,8,5,0,0,16,135,0,0,0,3,0,0,0,0,8,32,141,315,854,469,57,17,79,1953
POA4660,21,78,422,1324,549,104,26,62,2581,0,20,26,4,0,0,0,10,64,0,0,3,3,0,0,0,0,8,0,20,35,10,0,0,0,10,67,0,4,8,3,3,0,0,3,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,4,3,0,0,7,21,19,31,5,17,0,0,0,6,77,0,0,0,7,4,0,0,0,16,36,127,469,1354,554,109,26,76,2764
POA4662,0,5,38,109,60,14,0,8,243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,7,0,9,0,0,3,0,16,0,3,0,0,0,0,0,0,4,3,15,41,113,61,14,3,15,262
POA4670,56,292,2616,12909,7625,1178,236,574,25481,27,209,1117,386,12,0,7,92,1839,3,137,126,136,8,3,0,18,423,26,349,1235,519,13,3,7,113,2260,17,293,970,231,40,3,4,63,1624,0,0,4,19,0,0,0,0,25,0,3,51,51,3,0,0,0,109,0,0,0,0,0,0,0,0,3,17,293,1022,301,49,3,4,69,1759,70,246,92,40,17,0,0,44,497,9,9,17,51,12,4,5,25,130,179,1183,4980,13813,7714,1193,248,817,30132
POA4671,27,133,454,964,387,90,26,65,2138,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,7,10,4,3,0,0,3,27,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,3,13,0,0,0,0,0,0,0,0,0,0,15,16,4,3,0,0,4,44,17,30,14,13,5,0,0,10,91,0,3,3,4,0,0,0,0,18,45,176,483,992,395,90,28,82,2287
POA4673,0,15,54,106,42,3,3,5,230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,3,0,3,0,0,4,22,0,0,0,0,0,0,0,0,0,3,23,55,110,43,3,3,4,247
POA4674,6,60,142,213,71,23,3,22,544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,8,3,0,0,0,0,28,0,0,0,3,0,0,0,0,3,13,70,151,220,71,23,3,23,578
POA4676,3,10,18,18,6,0,3,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,17,18,6,0,3,0,64
POA4677,20,66,233,529,245,47,16,37,1178,0,0,0,3,0,0,0,0,3,0,0,0,4,0,0,0,0,4,0,0,0,4,0,0,0,0,4,0,0,18,10,0,0,0,0,36,0,4,4,13,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,24,30,0,0,0,0,56,8,20,4,12,0,0,0,3,50,3,12,10,3,0,0,0,3,32,30,99,272,574,251,47,13,39,1329
POA4678,5,19,74,146,62,13,4,6,332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,5,20,80,147,66,13,3,7,346
POA4680,18,100,613,6532,7328,943,193,261,15993,0,54,192,152,11,3,0,7,423,3,17,205,296,24,0,0,11,554,3,78,397,448,37,0,0,20,980,8,117,547,186,9,0,0,45,915,10,22,70,27,0,0,0,3,130,3,5,188,26,0,0,0,4,231,0,0,0,0,0,0,0,0,0,14,143,811,246,10,0,0,55,1281,26,121,45,23,7,3,0,19,259,0,3,11,9,5,0,0,3,32,66,451,1871,7259,7396,949,200,352,18548
POA4694,0,0,14,35,12,0,3,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,14,39,12,0,3,0,64
POA4695,8,25,62,179,87,18,5,11,387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,4,8,24,66,180,87,18,5,10,394
POA4697,3,0,8,27,9,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,12,27,9,0,0,0,52
POA4699,0,11,28,61,37,9,0,3,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,9,28,61,37,9,0,6,155
POA4700,11,70,1096,2510,1007,294,78,122,5183,0,41,149,43,16,0,0,19,270,0,47,80,47,4,0,0,8,192,0,94,237,93,21,0,0,28,466,6,80,210,79,4,0,0,19,400,0,5,16,8,0,0,0,3,36,0,0,53,24,3,0,0,4,80,0,0,0,0,0,0,0,0,0,6,89,277,112,7,0,0,28,524,4,10,8,10,0,0,0,4,35,0,4,19,19,7,3,5,33,86,20,258,1641,2739,1034,300,82,208,6289
POA4701,17,113,1357,6776,3930,726,131,284,13342,3,80,695,261,15,3,0,38,1096,6,96,124,61,7,0,0,21,311,8,172,820,318,23,3,0,64,1406,4,94,358,105,13,0,0,21,588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,4,0,0,0,0,6,4,92,359,107,11,0,0,21,600,10,6,4,12,0,0,0,9,43,0,0,6,7,6,0,0,4,35,41,387,2547,7227,3975,734,131,382,15416
POA4702,70,328,847,3438,3445,416,100,240,8874,0,26,33,16,3,0,0,0,79,0,0,0,15,6,0,0,0,22,0,26,33,35,10,0,0,0,103,0,13,27,9,0,0,0,3,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,12,25,14,0,0,0,3,59,70,145,30,27,21,3,3,29,330,14,20,17,20,20,0,0,8,104,151,531,958,3528,3490,425,110,288,9476
POA4703,15,122,616,2611,2686,441,78,143,6705,6,63,125,95,3,0,0,6,292,8,22,31,42,8,0,0,0,114,12,85,157,137,18,0,0,7,404,3,110,294,103,3,3,0,27,541,0,0,41,13,0,0,0,0,61,0,4,48,15,0,0,0,3,68,0,0,0,0,0,0,0,0,0,3,113,388,129,6,3,0,31,673,35,89,67,21,7,3,0,27,247,0,4,5,18,10,0,0,52,97,61,415,1232,2914,2717,448,81,260,8129
POA4704,0,0,8,27,14,3,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,9,27,14,3,0,0,53
POA4705,0,3,18,45,31,3,4,0,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,6,0,0,0,0,0,0,0,0,3,0,4,18,51,33,4,7,3,121
POA4706,3,3,10,14,5,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,13,14,5,0,0,0,36
POA4707,3,19,25,42,9,7,0,4,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,9,19,25,46,9,7,3,4,113
POA4709,0,0,0,170,85,6,4,10,271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,8,166,87,6,4,10,283
POA4710,0,17,145,665,655,62,8,36,1587,0,25,39,3,0,0,0,8,81,0,0,0,0,0,0,0,0,0,0,25,39,3,0,0,0,8,82,0,9,24,17,0,0,0,0,60,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,30,21,0,0,0,0,59,3,12,4,0,3,0,0,3,29,0,0,0,0,0,0,0,37,40,10,69,217,693,654,64,9,86,1798
POA4711,0,3,11,158,268,72,17,4,539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,3,0,3,10,156,268,78,17,4,544
POA4712,0,3,18,40,21,7,0,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,8,0,3,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,7,0,12,24,42,21,7,0,10,109
POA4713,0,9,51,95,40,3,4,7,209,0,0,30,3,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,30,3,0,0,0,0,32,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,74,102,40,3,4,9,245
POA4714,14,72,353,457,159,34,11,31,1143,0,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,0,11,4,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,4,0,0,0,0,0,24,7,16,12,3,0,0,0,0,45,0,0,0,0,0,0,0,0,3,25,104,375,466,161,34,11,41,1219
POA4715,3,32,131,1089,751,117,27,55,2196,0,5,15,0,0,0,0,0,21,0,0,3,0,3,0,0,0,7,0,5,16,4,3,0,0,0,27,4,21,95,10,0,0,0,12,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,21,95,10,0,0,0,11,142,3,16,8,0,0,0,0,5,34,0,0,0,0,0,0,0,0,7,15,75,257,1101,752,119,29,68,2415
POA4716,0,10,29,145,99,19,3,10,310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,0,5,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,17,28,150,99,22,3,8,322
POA4717,0,5,23,783,410,75,14,33,1343,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,10,0,0,3,3,0,0,0,0,10,0,6,49,13,3,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,49,13,3,0,0,0,82,0,0,0,4,3,0,0,0,13,0,0,0,0,0,0,0,0,3,0,17,85,805,421,81,14,32,1454
POA4718,0,3,38,445,178,32,10,24,729,0,3,7,0,0,0,0,0,7,0,0,0,3,4,0,0,0,9,0,3,7,5,4,0,0,0,22,0,0,13,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,13,0,3,0,0,0,0,0,0,6,0,4,0,4,0,0,0,0,12,0,16,62,455,184,32,8,25,782
POA4719,4,11,52,153,77,22,10,10,353,0,3,0,0,0,0,0,3,8,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,8,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,3,6,3,6,3,0,0,8,19,0,0,0,0,0,0,0,0,3,3,23,59,159,84,23,10,23,388
POA4720,9,36,123,1335,1808,284,60,71,3722,0,0,106,121,12,0,0,9,242,0,0,13,38,3,0,0,3,62,0,0,117,164,15,0,0,7,304,0,43,186,117,11,3,0,11,371,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,186,120,11,3,0,10,371,4,15,6,3,4,0,0,4,45,3,10,9,13,8,5,0,3,46,23,100,443,1630,1855,290,59,104,4500
POA4721,3,24,114,479,344,68,18,33,1074,0,0,7,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,7,0,0,3,0,0,11,0,6,30,20,10,0,0,3,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,30,19,10,0,0,3,68,7,13,8,3,3,0,0,3,38,0,0,3,3,4,5,0,0,18,13,41,160,504,351,74,19,46,1209
POA4722,0,5,44,166,109,31,13,10,381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,9,0,9,32,70,60,11,0,7,183,3,17,87,231,168,41,12,16,574
