POA_CODE_2016,MOL_SAL_Oth_SOLSE_NWorNAA,MOL_SAL_Oth_SOLSE_Tot,MOL_SAL_Oth_NS,MOL_SAL_Oth_Tot,MOL_SAL_Tot_SEO,MOL_SAL_Tot_SOLSE_VWorW,MOL_SAL_Tot_SOLSE_NWorNAA,MOL_SAL_Tot_SOLSE_Tot,MOL_SAL_Tot_NS,MOL_SAL_Tot_Tot,MOL_Spanish_SEO,MOL_Spanish_SOLSE_VWorW,MOL_Spanish_SOLSE_NWorNAA,MOL_Spanish_SOLSE_Tot,MOL_Spanish_NS,MOL_Spanish_Tot,MOL_Tamil_SEO,MOL_Tamil_SOLSE_VWorW,MOL_Tamil_SOLSE_NWorNAA,MOL_Tamil_SOLSE_Tot,MOL_Tamil_NS,MOL_Tamil_Tot,MOL_Thai_SEO,MOL_Thai_SOLSE_VWorW,MOL_Thai_SOLSE_NWorNAA,MOL_Thai_SOLSE_Tot,MOL_Thai_NS,MOL_Thai_Tot,MOL_Turkish_SEO,MOL_Turkish_SOLSE_VWorW,MOL_Turkish_SOLSE_NWorNAA,MOL_Turkish_SOLSE_Tot,MOL_Turkish_NS,MOL_Turkish_Tot,MOL_Vietnamese_SEO,MOL_Vietnamese_SOLSE_VWorW,MOL_Vietnamese_SOLSE_NWorNAA,MOL_Vietnamese_SOLSE_Tot,MOL_Vietnamese_NS,MOL_Vietnamese_Tot,MOL_Oth_SEO,MOL_Oth_SOLSE_VWorW,MOL_Oth_SOLSE_NWorNAA,MOL_Oth_SOLSE_Tot,MOL_Oth_NS,MOL_Oth_Tot,MOL_Tot_SEO,MOL_Tot_SOLSE_VWorW,MOL_Tot_SOLSE_NWorNAA,MOL_Tot_SOLSE_Tot,MOL_Tot_NS,MOL_Tot_Tot,M_LSatH_NS_SEO,M_LSatH_NS_SOLSE_VWorW,M_LSatH_NS_SOLSE_NWorNAA,M_LSatH_NS_SOLSE_Tot,M_LSatH_NS_NS,M_LSatH_NS_Tot,M_Tot_SEO,M_Tot_SOLSE_VWorW,M_Tot_SOLSE_NWorNAA,M_Tot_SOLSE_Tot,M_Tot_NS,M_Tot_Tot,FSEO_SEO,FSEO_SOLSE_VWorW,FSEO_SOLSE_NWorNAA,FSEO_SOLSE_Tot,FSEO_NS,FSEO_Tot,FOL_Afrikaans_SEO,FOL_Afrikaans_SOLSE_VWorW,FOL_Afrikaans_SOLSE_NWorNAA,FOL_Afrikaans_SOLSE_Tot,FOL_Afrikaans_NS,FOL_Afrikaans_Tot,FOL_Arabic_SEO,FOL_Arabic_SOLSE_VWorW,FOL_Arabic_SOLSE_NWorNAA,FOL_Arabic_SOLSE_Tot,FOL_Arabic_NS,FOL_Arabic_Tot,FOL_AIndLng_SEO,FOL_AIndLng_SOLSE_VWorW,FOL_AIndLng_SOLSE_NWorNAA,FOL_AIndLng_SOLSE_Tot,FOL_AIndLng_NS,FOL_AIndLng_Tot,FOL_CL_Cantones_SEO,FOL_CL_Cantones_SOLSE_VWorW,FOL_CL_Cantones_SOLSE_NWorNAA,FOL_CL_Cantones_SOLSE_Tot,FOL_CL_Cantones_NS,FOL_CL_Cantones_Tot,FOL_CL_Mandarin_SEO,FOL_CL_Mandarin_SOLSE_VWorW,FOL_CL_Mandarin_SOLSE_NWorNAA,FOL_CL_Mandarin_SOLSE_Tot,FOL_CL_Mandarin_NS,FOL_CL_Mandarin_Tot,FOL_CL_Oth_SEO,FOL_CL_Oth_SOLSE_VWorW,FOL_CL_Oth_SOLSE_NWorNAA,FOL_CL_Oth_SOLSE_Tot,FOL_CL_Oth_NS,FOL_CL_Oth_Tot,FOL_CL_Tot_SEO,FOL_CL_Tot_SOLSE_VWorW,FOL_CL_Tot_SOLSE_NWorNAA,FOL_CL_Tot_SOLSE_Tot,FOL_CL_Tot_NS,FOL_CL_Tot_Tot,FOL_Croatian_SEO,FOL_Croatian_SOLSE_VWorW,FOL_Croatian_SOLSE_NWorNAA,FOL_Croatian_SOLSE_Tot,FOL_Croatian_NS,FOL_Croatian_Tot,FOL_Dutch_SEO,FOL_Dutch_SOLSE_VWorW,FOL_Dutch_SOLSE_NWorNAA,FOL_Dutch_SOLSE_Tot,FOL_Dutch_NS,FOL_Dutch_Tot,FOL_French_SEO,FOL_French_SOLSE_VWorW,FOL_French_SOLSE_NWorNAA,FOL_French_SOLSE_Tot,FOL_French_NS,FOL_French_Tot,FOL_German_SEO,FOL_German_SOLSE_VWorW,FOL_German_SOLSE_NWorNAA,FOL_German_SOLSE_Tot,FOL_German_NS,FOL_German_Tot,FOL_Greek_SEO,FOL_Greek_SOLSE_VWorW,FOL_Greek_SOLSE_NWorNAA,FOL_Greek_SOLSE_Tot,FOL_Greek_NS,FOL_Greek_Tot,FOL_IAL_Bengali_SEO,FOL_IAL_Bengali_SOLSE_VWorW,FOL_IAL_Bengali_SOLSE_NWorNAA,FOL_IAL_Bengali_SOLSE_Tot,FOL_IAL_Bengali_NS,FOL_IAL_Bengali_Tot,FOL_IAL_Hindi_SEO,FOL_IAL_Hindi_SOLSE_VWorW,FOL_IAL_Hindi_SOLSE_NWorNAA,FOL_IAL_Hindi_SOLSE_Tot,FOL_IAL_Hindi_NS,FOL_IAL_Hindi_Tot,FOL_IAL_Punjabi_SEO,FOL_IAL_Punjabi_SOLSE_VWorW,FOL_IAL_Punjabi_SOLSE_NWorNAA,FOL_IAL_Punjabi_SOLSE_Tot,FOL_IAL_Punjabi_NS,FOL_IAL_Punjabi_Tot,FOL_IAL_Sinhalese_SEO,FOL_IAL_Sinhalese_SOLSE_VWorW,FOL_IAL_Sinhale_SOLSE_NWorNAA,FOL_IAL_Sinhalese_SOLSE_Tot,FOL_IAL_Sinhalese_NS,FOL_IAL_Sinhalese_Tot,FOL_IAL_Urdu_SEO,FOL_IAL_Urdu_SOLSE_VWorW,FOL_IAL_Urdu_SOLSE_NWorNAA,FOL_IAL_Urdu_SOLSE_Tot,FOL_IAL_Urdu_NS,FOL_IAL_Urdu_Tot,FOL_IAL_Oth_SEO,FOL_IAL_Oth_SOLSE_VWorW,FOL_IAL_Oth_SOLSE_NWorNAA,FOL_IAL_Oth_SOLSE_Tot,FOL_IAL_Oth_NS,FOL_IAL_Oth_Tot,FOL_IAL_Tot_SEO,FOL_IAL_Tot_SOLSE_VWorW,FOL_IAL_Tot_SOLSE_NWorNAA,FOL_IAL_Tot_SOLSE_Tot,FOL_IAL_Tot_NS,FOL_IAL_Tot_Tot,FOL_Italian_SEO,FOL_Italian_SOLSE_VWorW,FOL_Italian_SOLSE_NWorNAA,FOL_Italian_SOLSE_Tot,FOL_Italian_NS,FOL_Italian_Tot,FOL_Japanese_SEO,FOL_Japanese_SOLSE_VWorW,FOL_Japanese_SOLSE_NWorNAA,FOL_Japanese_SOLSE_Tot,FOL_Japanese_NS,FOL_Japanese_Tot,FOL_Korean_SEO,FOL_Korean_SOLSE_VWorW,FOL_Korean_SOLSE_NWorNAA,FOL_Korean_SOLSE_Tot
POA4558,0,4,0,4,..,47,0,42,0,42,..,32,3,28,0,28,..,5,0,8,0,8,..,7,0,11,0,10,..,0,0,3,0,3,..,8,7,17,0,17,..,83,20,99,0,99,..,555,94,649,5,655,..,26,8,25,715,739,7710,579,101,675,721,9107,8506,..,..,..,..,8506,..,17,0,17,0,17,..,3,3,11,0,11,..,0,0,0,0,0,..,15,0,20,0,20,..,42,26,67,0,67,..,4,0,5,0,5,..,59,29,93,0,90,..,3,0,3,0,4,..,23,0,23,0,23,..,23,0,23,0,23,..,58,0,56,0,60,..,3,4,10,0,9,..,0,0,0,0,0,..,12,3,14,0,14,..,37,5,45,0,45,..,6,0,6,0,6,..,6,0,7,0,7,..,33,0,38,0,38,..,100,9,108,0,111,..,34,0,29,0,36,..,14,10,21,0,21,..,19,14,28
POA4559,0,0,0,0,..,0,0,0,0,0,..,3,0,4,0,4,..,0,0,0,0,0,..,6,0,6,0,6,..,0,0,0,0,0,..,0,0,0,0,0,..,9,3,14,0,14,..,84,9,95,0,95,..,7,0,7,184,196,2854,98,9,106,184,3142,2835,..,..,..,..,2835,..,6,0,6,0,12,..,0,0,0,0,0,..,0,0,0,0,0,..,3,4,6,0,6,..,3,0,3,0,3,..,0,0,0,0,0,..,10,4,10,0,10,..,0,0,0,0,0,..,11,0,9,0,9,..,8,0,8,0,8,..,22,0,24,0,24,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,8,0,8,..,6,0,6,0,6,..,3,0,3,0,3,..,0,0,0
POA4560,0,5,0,5,..,19,0,20,0,20,..,21,0,23,0,23,..,0,0,0,0,0,..,17,0,19,0,19,..,0,0,0,0,0,..,10,0,10,0,10,..,138,34,176,0,182,..,574,74,641,3,649,..,41,3,45,894,937,13634,610,78,690,894,15216,14756,..,..,..,..,14756,..,41,0,41,0,41,..,5,0,10,0,10,..,3,0,3,0,3,..,13,3,15,0,15,..,25,7,28,0,25,..,3,0,3,0,3,..,39,9,42,0,49,..,3,0,4,0,3,..,41,0,41,0,41,..,44,3,45,0,45,..,94,12,102,0,100,..,9,0,12,0,12,..,3,0,3,0,3,..,18,0,18,0,18,..,18,0,16,0,16,..,4,0,4,0,4,..,9,0,9,0,9,..,6,0,6,0,6,..,54,0,61,0,61,..,41,3,43,0,43,..,28,5,32,0,32,..,8,0,5
POA4561,0,3,0,3,..,6,0,6,0,6,..,4,0,4,0,4,..,0,0,0,0,0,..,3,0,8,0,8,..,0,0,0,0,0,..,0,0,0,0,0,..,17,0,20,0,20,..,108,10,120,0,120,..,9,0,9,201,211,3330,114,10,128,201,3652,3226,..,..,..,..,3226,..,12,0,12,0,12,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,6,3,10,0,10,..,0,0,0,0,0,..,8,3,11,0,11,..,0,0,0,0,0,..,11,0,11,0,11,..,3,0,5,0,5,..,9,0,9,0,9,..,3,0,6,0,6,..,4,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,7,0,9,0,9,..,3,0,3,0,3,..,4,0,4,0,3,..,0,0,0
POA4562,0,0,0,0,..,0,0,0,0,0,..,6,0,6,0,6,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,26,5,30,0,30,..,145,11,154,0,154,..,11,0,11,228,235,3589,156,11,159,231,3984,3662,..,..,..,..,3662,..,6,0,6,0,6,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,0,0,0,0,0,..,25,0,25,0,25,..,24,0,24,0,24,..,30,0,30,0,30,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,6,0,6,..,5,7,6,0,6,..,4,0,3
POA4563,0,0,0,0,..,7,0,5,0,5,..,4,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,18,0,23,0,23,..,121,7,123,4,125,..,10,0,10,212,222,3792,127,7,135,211,4141,3953,..,..,..,..,3953,..,11,0,11,0,11,..,0,0,0,0,0,..,3,0,3,0,3,..,3,0,8,0,8,..,7,3,9,0,5,..,0,0,0,0,0,..,6,3,11,0,15,..,0,0,0,0,0,..,13,0,13,0,13,..,10,0,10,0,10,..,31,0,31,0,31,..,7,0,7,0,7,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,7,0,7,..,4,0,6,0,6,..,3,0,3,0,3,..,3,0,3,0,3,..,3,0,3
POA4564,0,0,0,0,..,12,0,12,0,12,..,8,0,12,0,12,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,4,0,3,0,3,..,60,8,67,5,71,..,229,22,248,5,252,..,10,0,10,256,270,4736,234,22,262,258,5257,4787,..,..,..,..,4787,..,14,0,14,0,14,..,7,0,11,0,11,..,0,0,0,0,0,..,0,0,0,0,0,..,12,0,8,0,8,..,0,0,0,0,0,..,7,0,12,0,12,..,0,0,0,0,0,..,8,0,8,0,8,..,12,0,12,0,12,..,52,0,52,0,52,..,5,0,5,0,5,..,0,0,0,0,0,..,11,0,11,0,11,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,9,3,8,0,8,..,22,3,18,0,18,..,12,3,13,0,13,..,12,0,9,0,9,..,3,0,3
POA4565,0,0,0,0,..,15,0,15,0,15,..,13,0,13,0,13,..,0,0,0,0,0,..,5,0,6,0,6,..,0,0,0,0,0,..,0,4,5,0,5,..,56,3,58,0,63,..,277,19,299,3,301,..,25,3,28,488,516,6152,304,21,321,489,6967,6545,..,..,..,..,6545,..,5,0,10,0,10,..,0,0,3,0,3,..,0,0,0,0,0,..,4,0,4,0,4,..,12,3,16,0,16,..,0,0,0,0,0,..,18,8,19,0,19,..,3,0,3,0,3,..,20,3,22,0,29,..,33,0,36,0,36,..,76,0,76,0,76,..,4,0,4,0,4,..,0,0,0,0,0,..,3,0,8,0,8,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,6,0,10,0,10,..,22,0,22,0,22,..,19,0,21,0,24,..,0,0,0
POA4566,0,0,0,0,..,8,0,5,0,5,..,21,0,22,0,22,..,0,0,0,0,0,..,5,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,34,5,41,0,41,..,167,16,187,0,187,..,14,0,16,229,244,3413,184,21,202,235,3850,3749,..,..,..,..,3749,..,6,0,6,0,6,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,8,7,13,0,13,..,0,0,0,0,0,..,14,7,18,0,18,..,0,0,0,0,0,..,14,0,14,0,14,..,19,0,19,0,19,..,31,0,31,0,31,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,5,0,5,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,4,0,4,..,13,0,14,0,14,..,23,0,25,0,25,..,3,0,8,0,8,..,8,0,8
POA4567,0,4,0,4,..,9,0,9,0,9,..,21,3,27,0,27,..,0,0,0,0,0,..,4,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,65,3,73,9,75,..,325,22,344,5,348,..,19,0,26,368,393,4655,345,19,367,376,5398,4857,..,..,..,..,4857,..,10,0,10,0,12,..,0,0,0,0,0,..,0,0,0,0,0,..,10,0,10,0,10,..,19,4,22,0,22,..,3,0,4,0,4,..,28,7,35,0,35,..,4,0,3,0,3,..,10,0,10,0,10,..,44,5,49,0,49,..,66,0,64,0,63,..,9,0,9,0,9,..,5,0,5,0,5,..,3,0,5,0,5,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,9,0,9,0,10,..,13,0,14,0,16,..,24,0,25,0,31,..,17,3,16,0,16,..,3,0,3
POA4568,0,0,0,0,..,3,0,3,0,3,..,3,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,3,0,3,0,3,..,38,4,43,0,43,..,5,0,5,112,122,1609,43,4,46,112,1770,1642,..,..,..,..,1642,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,3,4,0,4,..,0,0,0,0,0,..,0,3,4,0,4,..,0,0,0,0,0,..,3,0,3,0,3,..,5,0,5,0,5,..,6,0,6,0,6,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0
POA4569,0,0,0,0,..,0,0,0,0,0,..,6,0,6,0,6,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,3,3,..,18,4,23,3,22,..,0,0,0,65,65,711,18,4,22,68,799,723,..,..,..,..,723,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,6,0,6,0,6,..,5,0,5,0,5,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0
POA4570,0,0,0,0,..,21,0,21,0,21,..,12,0,12,0,12,..,8,3,17,0,17,..,9,0,9,0,9,..,0,0,0,0,0,..,7,4,9,0,9,..,90,21,110,3,117,..,406,67,471,15,482,..,59,3,61,1602,1660,18810,463,64,531,1616,20953,19156,..,..,..,..,19156,..,36,5,35,0,35,..,4,0,4,0,4,..,3,0,4,0,4,..,6,0,7,0,7,..,28,7,38,0,36,..,4,0,4,0,4,..,40,6,45,0,46,..,7,0,7,0,7,..,27,0,27,0,27,..,30,0,27,0,27,..,66,0,68,0,75,..,3,0,3,0,6,..,0,0,3,0,3,..,5,0,5,0,5,..,18,0,13,0,13,..,3,0,3,0,3,..,3,0,3,0,3,..,3,0,3,0,3,..,28,3,30,0,30,..,25,3,24,0,24,..,18,0,18,0,18,..,6,0,6
POA4571,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,5,0,5,..,9,0,9,0,9,..,0,0,0,65,65,344,9,0,9,65,415,345,..,..,..,..,345,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0
POA4572,0,0,0,0,..,8,0,8,0,8,..,6,0,6,0,6,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,23,3,27,0,27,..,117,12,125,0,125,..,3,0,3,198,205,1574,119,12,131,201,1905,1682,..,..,..,..,1682,..,13,0,13,0,13,..,0,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,3,0,3,0,3,..,3,0,3,0,3,..,11,0,7,0,7,..,4,0,3,0,5,..,0,0,0,0,0,..,3,0,6,0,6,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,11,0,11,..,15,3,20,0,20,..,15,0,15,0,15,..,11,4,17,0,17,..,4,3,6
POA4573,0,3,0,3,..,15,0,15,3,22,..,27,0,27,0,28,..,0,0,0,0,0,..,12,0,10,0,10,..,3,0,3,0,3,..,4,0,5,0,5,..,88,16,113,3,113,..,533,45,577,7,586,..,29,7,33,769,802,11303,565,47,613,782,12695,12002,..,..,..,..,12002,..,36,0,36,0,36,..,4,0,4,0,4,..,0,0,0,0,0,..,7,0,7,0,7,..,24,3,24,0,24,..,0,0,0,0,0,..,30,3,32,0,32,..,10,0,10,0,10,..,44,0,44,0,44,..,62,4,66,0,66,..,93,0,100,0,100,..,19,3,25,3,24,..,0,0,0,0,0,..,7,0,7,0,7,..,10,0,10,0,10,..,0,0,0,0,0,..,0,0,0,0,0,..,15,0,15,0,15,..,34,0,30,0,30,..,35,0,39,0,40,..,22,3,23,0,25,..,8,4,15
POA4574,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,8,0,9,0,14,..,7,0,5,46,48,593,16,3,19,42,651,581,..,..,..,..,581,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,0,0,0,0,0,..,4,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0
POA4575,0,0,0,0,..,28,3,27,0,27,..,28,3,29,0,29,..,9,0,9,0,9,..,4,0,6,0,6,..,0,0,0,0,0,..,8,0,14,0,14,..,90,8,93,0,93,..,465,44,508,0,508,..,26,3,33,639,671,10401,489,48,542,643,11585,10862,..,..,..,..,10862,..,25,0,25,0,25,..,6,3,5,0,5,..,0,0,0,0,0,..,11,4,8,0,13,..,24,9,35,0,37,..,0,0,0,0,0,..,33,8,46,4,49,..,9,0,11,0,11,..,30,0,28,0,28,..,37,3,39,0,36,..,65,0,67,0,70,..,12,0,11,0,11,..,0,0,0,0,0,..,7,0,9,0,9,..,13,4,16,0,16,..,3,0,3,0,3,..,0,0,0,0,0,..,12,4,20,0,20,..,40,11,45,0,45,..,27,5,34,0,34,..,31,0,31,0,31,..,9,4,15
POA4580,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,13,0,9,3,11,..,38,4,45,3,43,..,7,0,7,201,206,2233,51,4,49,200,2482,2152,..,..,..,..,2152,..,3,0,3,0,3,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,12,0,12,0,12,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,4,0,4,0,4,..,0,0,0,0,0,..,0,0,0
POA4581,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,3,3,0,3,..,4,0,4,0,4,..,24,4,24,0,29,..,3,0,3,149,156,642,26,6,34,147,820,559,..,..,..,..,559,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,6,3,6,0,6,..,6,0,6,0,6,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,6,0,6,0,6,..,0,0,0,0,0,..,0,0,0
POA4600,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,27,25,421,4,0,4,27,449,407,..,..,..,..,407,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0
POA4601,0,0,0,0,..,7,0,7,0,7,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,12,0,12,0,12,..,0,0,0,50,50,515,12,0,12,50,582,539,..,..,..,..,539,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0
POA4605,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,10,0,16,0,16,..,63,0,66,0,66,..,5,0,5,168,173,2158,68,0,70,168,2399,2192,..,..,..,..,2192,..,0,0,0,0,0,..,0,0,0,0,0,..,30,0,30,0,30,..,0,0,0,0,0,..,4,0,4,0,4,..,0,0,0,0,0,..,4,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,11,0,11,0,11,..,7,0,7,0,7,..,0,0,0,0,0,..,0,0,0
POA4606,0,0,0,0,..,5,0,5,0,5,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,12,0,14,0,14,..,0,0,0,90,89,1112,14,0,12,90,1215,1130,..,..,..,..,1130,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0
POA4608,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,9,0,7,0,7,..,10,0,7,0,7,..,0,0,0,43,46,411,8,0,9,43,466,378,..,..,..,..,378,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0
