POA_CODE_2016,M_SE_Europe_nfd_0_4,M_SE_Europe_nfd_5_14,M_SE_Europe_nfd_15_24,M_SE_Europe_nfd_25_44,M_SE_Europe_nfd_45_54,M_SE_Europe_nfd_55_64,M_SE_Europe_nfd_65_74,M_SE_Europe_nfd_75_84,M_SE_Europe_nfd_85ov,M_SE_Europe_nfd_Tot,M_Sri_Lanka_0_4,M_Sri_Lanka_5_14,M_Sri_Lanka_15_24,M_Sri_Lanka_25_44,M_Sri_Lanka_45_54,M_Sri_Lanka_55_64,M_Sri_Lanka_65_74,M_Sri_Lanka_75_84,M_Sri_Lanka_85ov,M_Sri_Lanka_Tot,M_Taiwan_0_4,M_Taiwan_5_14,M_Taiwan_15_24,M_Taiwan_25_44,M_Taiwan_45_54,M_Taiwan_55_64,M_Taiwan_65_74,M_Taiwan_75_84,M_Taiwan_85ov,M_Taiwan_Tot,M_Thailand_0_4,M_Thailand_5_14,M_Thailand_15_24,M_Thailand_25_44,M_Thailand_45_54,M_Thailand_55_64,M_Thailand_65_74,M_Thailand_75_84,M_Thailand_85ov,M_Thailand_Tot,M_FYROM_0_4,M_FYROM_5_14,M_FYROM_15_24,M_FYROM_25_44,M_FYROM_45_54,M_FYROM_55_64,M_FYROM_65_74,M_FYROM_75_84,M_FYROM_85ov,M_FYROM_Tot,M_Turkey_0_4,M_Turkey_5_14,M_Turkey_15_24,M_Turkey_25_44,M_Turkey_45_54,M_Turkey_55_64,M_Turkey_65_74,M_Turkey_75_84,M_Turkey_85ov,M_Turkey_Tot,M_USA_0_4,M_USA_5_14,M_USA_15_24,M_USA_25_44,M_USA_45_54,M_USA_55_64,M_USA_65_74,M_USA_75_84,M_USA_85ov,M_USA_Tot,M_Vietnam_0_4,M_Vietnam_5_14,M_Vietnam_15_24,M_Vietnam_25_44,M_Vietnam_45_54,M_Vietnam_55_64,M_Vietnam_65_74,M_Vietnam_75_84,M_Vietnam_85ov,M_Vietnam_Tot,M_Wales_0_4,M_Wales_5_14,M_Wales_15_24,M_Wales_25_44,M_Wales_45_54,M_Wales_55_64,M_Wales_65_74,M_Wales_75_84,M_Wales_85ov,M_Wales_Tot,M_Zimbabwe_0_4,M_Zimbabwe_5_14,M_Zimbabwe_15_24,M_Zimbabwe_25_44,M_Zimbabwe_45_54,M_Zimbabwe_55_64,M_Zimbabwe_65_74,M_Zimbabwe_75_84,M_Zimbabwe_85ov,M_Zimbabwe_Tot,M_Elsewhere_0_4,M_Elsewhere_5_14,M_Elsewhere_15_24,M_Elsewhere_25_44,M_Elsewhere_45_54,M_Elsewhere_55_64,M_Elsewhere_65_74,M_Elsewhere_75_84,M_Elsewhere_85ov,M_Elsewhere_Tot,M_COB_NS_0_4,M_COB_NS_5_14,M_COB_NS_15_24,M_COB_NS_25_44,M_COB_NS_45_54,M_COB_NS_55_64,M_COB_NS_65_74,M_COB_NS_75_84,M_COB_NS_85ov,M_COB_NS_Tot,M_Tot_0_4,M_Tot_5_14,M_Tot_15_24,M_Tot_25_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85ov,M_Tot_Tot,F_Afghanistan_0_4,F_Afghanistan_5_14,F_Afghanistan_15_24,F_Afghanistan_25_44,F_Afghanistan_45_54,F_Afghanistan_55_64,F_Afghanistan_65_74,F_Afghanistan_75_84,F_Afghanistan_85ov,F_Afghanistan_Tot,F_Australia_0_4,F_Australia_5_14,F_Australia_15_24,F_Australia_25_44,F_Australia_45_54,F_Australia_55_64,F_Australia_65_74,F_Australia_75_84,F_Australia_85ov,F_Australia_Tot,F_Bangladesh_0_4,F_Bangladesh_5_14,F_Bangladesh_15_24,F_Bangladesh_25_44,F_Bangladesh_45_54,F_Bangladesh_55_64,F_Bangladesh_65_74,F_Bangladesh_75_84,F_Bangladesh_85ov,F_Bangladesh_Tot,F_Bosnia_Herzegov_0_4,F_Bosnia_Herzegov_5_14,F_Bosnia_Herzegov_15_24,F_Bosnia_Herzegov_25_44,F_Bosnia_Herzegov_45_54,F_Bosnia_Herzegov_55_64,F_Bosnia_Herzegov_65_74,F_Bosnia_Herzegov_75_84,F_Bosnia_Herzegov_85ov,F_Bosnia_Herzegov_Tot,F_Cambodia_0_4,F_Cambodia_5_14,F_Cambodia_15_24,F_Cambodia_25_44,F_Cambodia_45_54,F_Cambodia_55_64,F_Cambodia_65_74,F_Cambodia_75_84,F_Cambodia_85ov,F_Cambodia_Tot,F_Canada_0_4,F_Canada_5_14,F_Canada_15_24,F_Canada_25_44,F_Canada_45_54,F_Canada_55_64,F_Canada_65_74,F_Canada_75_84,F_Canada_85ov,F_Canada_Tot,F_Chile_0_4,F_Chile_5_14,F_Chile_15_24,F_Chile_25_44,F_Chile_45_54,F_Chile_55_64,F_Chile_65_74,F_Chile_75_84,F_Chile_85ov,F_Chile_Tot
POA4054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,6,9,0,0,0,0,0,0,16,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,6,12,8,0,3,0,0,35,0,0,0,3,0,0,0,0,0,6,0,0,0,0,3,3,0,0,0,9,0,0,0,4,0,0,0,0,0,7,3,10,13,33,21,24,6,3,3,117,19,18,26,62,23,26,28,10,7,238,536,960,804,1874,823,664,576,247,97,6571,0,0,0,0,0,0,0,0,0,0,446,782,623,1585,693,536,527,289,153,5645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0
POA4055,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,7,3,0,0,21,0,0,0,0,0,0,0,0,0,3,3,6,3,3,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,3,3,4,12,8,0,4,0,0,34,0,0,0,3,3,0,0,0,0,8,0,0,0,0,4,0,0,0,0,9,0,0,0,8,3,3,0,0,0,14,0,6,10,48,25,23,11,3,0,132,11,36,20,92,43,32,35,20,11,310,756,1660,1326,2698,1457,1038,886,287,90,10204,0,0,0,0,0,0,0,0,0,0,640,1461,1003,2242,1106,853,676,163,100,8256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,3,0,9,0,4,3,3,0,20,0,0,0,0,0,0,0,0,0,0
POA4059,0,0,0,0,0,0,0,0,0,0,0,0,4,16,4,0,0,0,0,30,0,0,10,16,3,0,0,0,0,32,0,0,6,10,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,9,3,5,10,16,6,3,0,0,0,43,7,7,8,19,0,0,0,0,0,42,0,0,0,4,5,0,0,0,0,11,0,0,3,9,0,0,0,0,0,12,37,55,56,248,23,3,6,5,0,438,20,45,112,217,70,40,30,14,8,550,358,607,1573,2627,744,423,250,108,48,6728,0,0,0,0,0,0,0,0,0,0,221,412,951,1287,428,274,158,75,49,3854,3,0,3,18,0,0,0,0,0,23,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,7,14,7,0,0,0,0,28,0,0,3,0,0,0,0,0,0,3
POA4060,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,3,0,0,0,14,0,3,0,0,0,0,0,0,0,4,0,3,3,3,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,3,8,16,3,3,6,3,0,47,0,0,0,0,3,0,0,0,0,6,0,0,0,3,0,3,0,0,0,8,0,0,0,9,3,0,0,0,0,14,3,11,12,54,19,16,8,5,0,123,13,35,27,84,61,45,25,14,4,308,428,1075,1029,1688,1013,671,376,169,59,6513,0,0,0,0,0,0,0,0,0,0,343,870,817,1267,791,507,292,148,87,5126,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,3,0,0,0,20,0,0,0,4,0,0,3,0,0,8
POA4061,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,4,0,0,0,12,0,3,3,8,3,0,3,0,0,15,0,0,3,0,0,0,0,0,0,11,0,0,0,0,4,3,8,0,0,15,0,0,0,3,0,0,0,0,0,0,0,13,4,8,9,12,5,0,0,49,0,0,0,0,0,0,0,0,0,4,0,0,0,3,8,0,0,0,0,14,0,0,0,7,0,9,4,0,0,17,0,21,17,56,33,21,16,11,3,185,16,37,27,89,44,39,24,13,3,283,461,1400,1098,1752,1249,941,744,369,104,8120,0,0,0,0,0,0,0,0,0,0,431,1022,837,1333,832,730,609,333,118,6243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,3,0,17,9,7,3,0,0,33,0,0,0,0,0,0,0,0,0,3
POA4064,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,4,6,0,0,0,0,0,13,0,0,0,6,0,0,0,0,0,5,0,0,0,0,4,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,3,5,6,25,4,3,3,0,0,51,0,0,0,3,3,0,0,0,0,6,0,0,0,3,0,0,0,0,0,10,0,0,0,3,0,0,0,0,0,5,5,11,29,67,15,15,3,4,4,154,11,16,69,139,61,40,16,5,0,355,318,496,889,2062,651,511,283,96,38,5338,0,0,0,0,0,0,0,0,0,0,228,448,721,1392,451,358,191,64,42,3891,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,0,0,3,0,0,0,0,0,3,0,0,5,19,3,3,0,0,0,34,0,0,0,4,0,0,0,0,0,6
POA4065,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,7,16,9,4,4,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,0,0,5,0,0,0,0,0,13,0,6,6,32,15,7,5,4,0,82,13,24,23,58,31,17,18,7,3,199,345,759,585,1196,766,453,292,122,48,4566,0,0,0,0,0,0,0,0,0,0,254,644,562,964,575,380,247,137,86,3861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,3,3,0,0,0,21,0,0,0,0,0,0,0,0,0,4
POA4066,0,0,0,0,3,0,0,3,0,3,0,0,6,16,0,0,0,0,0,23,0,0,9,35,0,5,0,0,0,48,0,4,3,13,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,7,34,11,6,4,0,0,75,0,0,4,9,3,0,0,0,0,18,0,0,0,3,9,0,3,0,0,12,0,0,4,16,0,0,0,0,0,28,3,15,51,129,31,21,15,8,3,275,13,22,152,270,65,51,44,17,0,633,336,624,1874,3146,816,636,474,209,52,8164,0,0,0,0,0,0,0,0,0,0,326,505,1293,1703,493,458,351,145,59,5331,0,3,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,13,24,0,3,0,0,0,47,0,0,3,12,0,0,3,0,0,25
POA4067,0,0,0,0,0,0,0,0,0,0,0,6,8,15,3,3,3,0,0,46,0,0,13,22,3,0,3,0,0,45,0,0,9,9,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,0,0,0,0,14,0,8,20,22,5,3,4,0,0,73,9,18,12,59,3,3,0,0,0,108,0,0,0,0,0,0,0,0,0,4,0,0,3,4,0,0,0,0,0,11,5,26,86,108,13,6,14,3,3,263,8,18,147,105,29,22,24,9,6,375,161,374,1837,1596,339,321,294,130,46,5099,0,0,0,0,0,0,0,0,0,0,123,195,639,383,181,229,190,115,52,2107,3,3,3,27,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,10,15,5,3,0,3,0,35,0,0,0,13,0,0,0,0,0,17
POA4068,0,0,0,3,3,3,0,0,0,11,4,6,4,26,8,3,7,3,0,64,0,5,14,37,4,3,9,0,0,71,0,0,3,19,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,19,28,26,24,14,7,3,0,129,0,8,9,29,8,5,0,0,0,57,0,0,0,6,4,0,0,0,0,16,0,0,7,10,4,3,3,0,0,28,24,39,91,242,34,25,13,7,4,483,20,31,106,217,61,58,48,30,17,601,555,1236,2585,3772,1184,1031,716,367,164,11602,0,0,0,0,0,0,0,0,0,0,436,773,1655,1753,720,720,582,314,197,7146,0,0,0,9,3,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,28,3,3,6,0,0,50,0,6,0,19,3,0,0,0,0,27
POA4069,0,0,0,0,0,0,0,0,0,3,0,12,11,21,19,17,15,12,0,109,0,3,5,16,5,11,6,0,0,46,0,0,0,0,0,3,3,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,3,0,0,0,8,9,51,43,40,25,23,12,5,0,204,0,0,3,13,5,3,3,0,0,29,0,3,5,5,18,3,5,3,0,49,0,3,9,18,27,24,13,0,0,87,8,61,42,113,82,71,45,15,7,434,24,73,62,128,118,92,57,36,20,605,848,2748,2409,3254,2565,1947,1642,779,293,16491,0,0,0,0,0,0,0,0,0,0,780,1887,1613,2072,1544,1288,1063,568,378,11185,0,0,0,5,4,3,0,0,0,15,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,11,16,23,27,11,8,0,0,87,0,0,3,0,3,0,4,0,0,13
POA4070,0,0,0,0,0,3,0,0,0,7,0,0,3,10,5,4,0,0,0,28,0,0,7,3,5,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,9,4,4,3,0,0,37,0,0,0,0,3,3,0,0,0,7,0,0,0,5,3,0,7,0,0,19,0,0,8,13,9,17,3,0,0,53,0,9,10,33,25,17,15,8,0,118,9,25,31,48,36,19,15,14,3,212,386,1008,834,1283,895,588,424,221,55,5691,0,0,0,0,0,0,0,0,0,0,342,721,565,905,509,359,284,129,31,3844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,4,5,0,4,0,22,0,0,0,3,3,0,0,0,0,7
POA4072,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,7,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,20,0,0,17,3,0,0,0,0,0,21,0,3,880,47,0,9,3,0,0,946,0,0,0,0,0,0,0,0,0,0,0,5,850,13,4,0,4,0,0,870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0
POA4073,0,0,0,0,0,0,0,0,0,5,0,3,3,16,12,9,11,0,0,59,0,0,3,8,0,5,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,4,0,0,0,18,0,0,8,18,20,20,9,8,0,80,0,0,0,3,3,0,0,0,0,8,0,0,5,4,4,9,4,0,0,27,3,12,13,36,26,22,9,10,3,134,3,13,9,30,19,17,14,9,4,118,318,700,509,1092,637,550,313,162,67,4352,0,0,0,0,0,0,0,0,0,0,256,580,415,712,367,286,198,97,124,3034,0,0,0,6,3,0,0,0,0,15,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,13,0,0,0,0,3,0,0,0,0,0
POA4074,0,0,0,4,0,3,7,0,0,15,0,6,8,29,25,44,22,10,0,139,0,5,5,29,11,14,9,3,0,75,0,3,9,11,0,0,0,0,0,23,0,0,0,0,4,3,3,0,0,15,0,0,0,3,0,0,0,0,0,4,0,10,4,21,10,12,15,3,0,71,0,3,8,70,62,53,28,8,0,237,0,0,0,0,3,10,6,0,0,18,0,0,7,21,18,7,0,0,0,52,7,25,32,92,70,52,32,15,3,313,21,31,42,99,69,49,49,15,6,384,787,1618,1543,3068,1576,1456,1155,394,116,11705,0,0,0,3,0,0,0,0,0,9,669,1274,1071,1889,886,844,631,249,124,7631,0,3,0,13,5,3,0,0,0,22,0,0,0,3,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,3,0,0,0,21,11,0,7,0,0,36,0,0,0,3,0,4,3,0,0,12
POA4075,0,0,0,0,0,0,0,3,0,4,0,3,8,11,8,4,4,0,0,44,0,3,0,13,0,0,4,0,0,22,0,4,3,9,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,12,9,22,10,4,3,5,0,64,0,3,5,65,52,53,18,8,3,209,0,0,3,3,5,3,0,0,0,19,0,0,0,11,8,0,0,0,0,20,7,39,29,134,58,25,23,16,8,329,33,52,62,210,79,60,38,40,36,614,804,1648,1464,3387,1509,1140,766,380,199,11301,0,0,0,0,0,0,0,0,0,8,716,1293,1161,2162,1024,765,625,331,206,8283,0,0,4,3,0,0,0,0,0,11,0,0,0,3,0,0,0,0,0,8,0,3,0,4,0,0,0,0,0,3,0,5,0,25,5,7,0,0,0,49,0,0,3,8,5,0,3,3,0,15
POA4076,0,0,0,0,3,4,0,0,0,7,0,0,0,25,4,4,0,0,0,36,0,0,0,9,0,0,0,0,0,8,0,0,0,9,3,0,0,0,0,12,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,3,10,0,0,0,0,0,19,0,6,22,103,63,75,26,13,4,318,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,3,0,31,50,75,26,25,8,3,6,225,25,14,37,97,32,26,15,9,0,267,193,308,859,2518,640,418,215,96,25,5285,0,0,0,0,0,0,0,0,0,3,148,174,297,551,139,97,54,29,12,1501,0,7,3,15,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,8,0,0,0,3,7,0,3,0,0,12
POA4077,0,0,0,3,0,3,4,3,0,11,0,10,10,51,14,6,5,3,0,102,0,0,0,7,0,0,0,0,0,11,0,0,3,3,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,7,0,7,4,0,3,6,0,25,17,84,201,675,497,364,141,69,26,2069,0,0,3,3,3,3,0,0,3,14,0,0,0,13,0,0,0,0,0,17,33,204,272,463,219,141,50,35,10,1430,146,207,225,435,186,134,94,64,12,1502,1277,2237,2336,4150,1902,1439,865,517,194,14915,0,0,8,22,3,3,0,0,0,43,1060,1420,1224,1320,580,546,494,357,177,7172,0,30,29,52,0,0,0,0,0,109,0,0,0,6,7,0,0,0,0,14,0,0,0,3,7,3,0,3,0,12,0,0,0,3,0,0,0,0,0,3,0,0,0,3,3,3,3,0,3,21
POA4078,0,0,0,8,5,0,0,3,0,16,0,11,11,65,37,32,15,7,0,174,0,0,5,13,7,3,0,0,0,25,0,0,0,4,0,0,0,0,0,12,0,0,0,3,0,3,3,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,9,12,11,3,8,0,0,45,3,13,26,200,114,87,30,6,0,478,0,0,0,4,4,5,0,0,3,16,0,3,7,20,9,9,3,0,0,56,3,59,88,177,138,81,49,20,3,612,42,104,87,188,94,54,42,19,8,628,949,2018,1860,3479,1779,1219,739,334,78,12449,0,3,3,12,3,0,0,0,0,18,832,1509,1193,1858,1018,673,458,182,61,7793,3,0,3,29,0,3,0,0,0,39,0,0,0,3,10,3,0,3,0,19,0,0,0,4,0,0,0,0,0,4,0,0,3,11,3,9,5,0,0,33,0,0,4,6,5,3,0,0,0,22
POA4101,0,0,0,3,5,0,3,0,0,14,0,26,15,25,18,4,0,0,0,77,0,4,37,55,10,8,0,0,0,120,0,0,10,19,3,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,0,0,0,0,19,4,5,21,85,9,15,3,0,0,152,0,11,15,58,35,27,13,8,0,179,0,0,0,10,6,0,0,3,0,21,0,0,3,6,7,6,0,0,0,17,3,31,109,323,49,33,30,16,11,597,38,90,199,468,154,121,49,29,10,1160,352,1004,2100,4540,1439,1054,570,279,104,11451,0,0,3,0,3,0,0,0,0,7,284,639,1141,1919,704,602,287,122,63,5757,0,3,0,8,0,3,0,0,0,13,0,0,0,4,0,0,0,0,0,5,0,0,0,0,3,0,0,3,0,11,0,4,10,59,9,3,3,0,0,92,0,0,3,6,3,0,0,0,0,8
POA4102,0,0,0,0,0,0,0,3,0,7,0,0,0,15,0,0,0,0,0,23,0,0,7,30,0,0,3,0,0,41,0,0,9,20,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,3,7,15,6,0,0,0,0,27,0,0,11,25,12,21,6,3,0,75,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,9,0,11,34,136,23,10,10,5,5,225,9,8,74,180,64,26,21,19,6,414,161,279,790,1663,435,314,232,99,41,4016,0,0,0,0,0,0,0,0,0,3,113,215,445,647,221,132,75,39,27,1905,0,3,0,4,0,0,0,0,0,8,0,0,0,3,0,0,0,3,0,11,0,0,0,3,0,0,0,0,0,4,0,0,3,9,0,0,0,0,0,17,0,0,0,3,0,0,0,0,0,3
POA4103,0,0,0,0,0,3,0,0,0,7,0,0,5,36,3,7,3,0,0,64,0,0,7,17,0,0,0,0,0,29,0,0,10,6,3,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,8,0,7,12,27,10,3,0,0,3,66,0,0,13,34,20,28,7,0,0,101,0,0,0,0,3,0,0,0,0,3,0,0,0,10,0,0,0,0,0,13,4,6,32,170,40,27,10,3,3,306,19,31,106,199,60,43,21,15,12,500,367,527,1350,2875,849,636,304,148,68,7119,0,0,4,4,0,0,0,0,0,8,319,445,971,1570,492,409,178,102,66,4563,0,0,0,7,3,0,0,0,0,13,0,0,0,13,4,3,4,0,0,18,0,0,0,0,0,0,0,0,0,3,0,0,7,21,8,0,3,0,0,41,0,0,0,9,0,4,0,0,0,16
POA4104,0,0,0,0,0,0,0,0,3,5,0,0,3,12,0,0,0,0,0,17,0,0,0,3,0,0,0,0,0,5,0,0,5,4,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,3,0,0,3,9,0,0,0,0,3,20,0,0,4,8,0,0,0,0,0,12,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,3,0,0,0,8,0,6,10,57,18,20,15,3,0,125,9,22,42,85,33,36,23,14,5,266,149,316,528,977,415,345,220,161,64,3181,0,0,3,0,0,0,0,0,0,3,143,232,392,590,313,237,160,149,116,2338,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,9,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0
POA4105,0,0,3,4,3,3,0,5,0,19,0,0,7,38,5,3,0,0,0,57,0,0,0,13,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,3,0,0,0,4,0,0,0,0,0,5,0,4,3,12,7,7,0,0,0,32,0,0,3,12,25,6,5,3,0,63,0,0,0,0,0,0,3,0,0,8,0,0,0,13,3,0,3,0,0,21,11,16,32,149,39,30,8,9,3,300,13,26,59,138,62,41,29,13,6,391,485,704,905,2279,925,662,415,198,68,6637,0,0,6,11,7,3,0,0,0,27,372,570,685,1336,577,473,275,194,104,4577,0,0,3,3,0,0,0,0,0,3,0,0,3,14,6,3,3,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,5,8,0,0,0,0,0,13,0,0,0,4,0,0,0,0,0,3
POA4106,0,0,0,0,0,0,0,0,0,0,0,3,0,4,5,0,0,0,0,17,0,0,0,0,0,0,0,0,0,3,0,3,3,4,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,4,3,5,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,10,23,6,3,0,3,3,64,0,8,13,40,9,4,7,4,3,74,58,86,124,309,115,80,41,32,21,869,0,0,0,5,0,0,0,0,0,11,45,33,76,126,51,30,14,8,14,408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA4107,0,0,0,4,0,0,0,0,0,5,0,0,0,7,0,3,0,0,0,8,0,0,0,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,3,5,3,4,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,18,62,14,11,7,5,7,132,13,20,22,65,25,38,11,12,3,203,222,372,429,1097,394,302,136,130,58,3143,0,0,0,0,0,0,0,0,0,0,195,327,252,631,248,171,117,129,99,2173,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
POA4108,0,0,0,0,5,3,0,3,0,10,0,0,0,16,0,0,0,0,3,20,0,0,8,32,3,6,4,0,0,57,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,3,4,3,0,0,0,0,14,0,5,8,17,13,12,6,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,19,76,21,17,15,3,3,163,15,21,45,76,39,22,6,3,6,230,193,277,511,1143,348,275,188,95,30,3064,0,0,3,6,4,0,3,0,0,18,146,186,222,287,155,141,114,88,28,1377,0,0,3,7,0,0,0,0,0,16,0,0,0,0,0,4,3,3,0,10,0,0,0,0,0,0,0,0,0,7,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3
POA4109,0,0,0,11,5,6,10,8,3,38,3,10,10,45,10,8,0,4,6,88,16,37,195,678,83,133,113,27,3,1286,3,3,6,17,0,0,0,0,0,32,0,0,0,3,0,6,4,4,0,13,0,0,0,3,0,8,0,0,0,10,3,5,6,16,3,3,0,0,0,41,4,9,43,116,76,58,40,6,6,360,0,0,0,0,0,0,3,3,0,7,0,0,6,18,7,0,0,0,0,34,6,48,126,249,91,79,57,26,20,693,44,78,171,267,86,85,87,60,38,914,990,1830,3446,6133,1875,1744,1574,756,296,18640,0,5,14,20,4,4,0,0,0,40,822,1248,1105,1211,586,724,775,441,305,7220,0,7,5,29,0,3,0,0,0,41,0,0,3,20,12,16,3,0,0,52,0,0,0,8,17,9,3,0,0,44,0,3,0,12,3,0,4,0,0,18,0,0,0,3,3,4,3,3,0,22
