POA_CODE_2016,CF_C_BPBO_DC_0_4,CF_C_BPBO_DC_5_9,CF_C_BPBO_DC_10_12,CF_C_BPBO_DC_13_14,CF_C_BPBO_DC_15_17,CF_C_BPBO_DC_18_20,CF_C_BPBO_DC_21_24,CF_C_BPBO_Tot,CF_C_FBO_DC_0_4,CF_C_FBO_DC_5_9,CF_C_FBO_DC_10_12,CF_C_FBO_DC_13_14,CF_C_FBO_DC_15_17,CF_C_FBO_DC_18_20,CF_C_FBO_DC_21_24,CF_C_FBO_Tot,CF_C_MBO_DC_0_4,CF_C_MBO_DC_5_9,CF_C_MBO_DC_10_12,CF_C_MBO_DC_13_14,CF_C_MBO_DC_15_17,CF_C_MBO_DC_18_20,CF_C_MBO_DC_21_24,CF_C_MBO_Tot,CF_C_BPBAu_DC_0_4,CF_C_BPBAu_DC_5_9,CF_C_BPBAu_DC_10_12,CF_C_BPBAu_DC_13_14,CF_C_BPBAu_DC_15_17,CF_C_BPBAu_DC_18_20,CF_C_BPBAu_DC_21_24,CF_C_BPBAu_Tot,CF_C_BP_NS_DC_0_4,CF_C_BP_NS_DC_5_9,CF_C_BP_NS_DC_10_12,CF_C_BP_NS_DC_13_14,CF_C_BP_NS_DC_15_17,CF_C_BP_NS_DC_18_20,CF_C_BP_NS_DC_21_24,CF_C_BP_NS_Tot,CF_C_Tot_DC_0_4,CF_C_Tot_DC_5_9,CF_C_Tot_DC_10_12,CF_C_Tot_DC_13_14,CF_C_Tot_DC_15_17,CF_C_Tot_DC_18_20,CF_C_Tot_DC_21_24,CF_C_Tot_Tot,One_PF_BPBO_DC_0_4,One_PF_BPBO_DC_5_9,One_PF_BPBO_DC_10_12,One_PF_BPBO_DC_13_14,One_PF_BPBO_DC_15_17,One_PF_BPBO_DC_18_20,One_PF_BPBO_DC_21_24,One_PF_BPBO_Tot,One_PF_FBO_DC_0_4,One_PF_FBO_DC_5_9,One_PF_FBO_DC_10_12,One_PF_FBO_DC_13_14,One_PF_FBO_DC_15_17,One_PF_FBO_DC_18_20,One_PF_FBO_DC_21_24,One_PF_FBO_Tot,One_PF_MBO_DC_0_4,One_PF_MBO_DC_5_9,One_PF_MBO_DC_10_12,One_PF_MBO_DC_13_14,One_PF_MBO_DC_15_17,One_PF_MBO_DC_18_20,One_PF_MBO_DC_21_24,One_PF_MBO_Tot,One_PF_BPBAu_DC_0_4,One_PF_BPBAu_DC_5_9,One_PF_BPBAu_DC_10_12,One_PF_BPBAu_DC_13_14,One_PF_BPBAu_DC_15_17,One_PF_BPBAu_DC_18_20,One_PF_BPBAu_DC_21_24,One_PF_BPBAu_Tot,One_PF_BP_NS_DC_0_4,One_PF_BP_NS_DC_5_9,One_PF_BP_NS_DC_10_12,One_PF_BP_NS_DC_13_14,One_PF_BP_NS_DC_15_17,One_PF_BP_NS_DC_18_20,One_PF_BP_NS_DC_21_24,One_PF_BP_NS_Tot,One_PF_Tot_DC_0_4,One_PF_Tot_DC_5_9,One_PF_Tot_DC_10_12,One_PF_Tot_DC_13_14,One_PF_Tot_DC_15_17,One_PF_Tot_DC_18_20,One_PF_Tot_DC_21_24,One_PF_Tot_Tot,Tot_DC_0_4,Tot_DC_5_9,Tot_DC_10_12,Tot_DC_13_14,Tot_DC_15_17,Tot_DC_18_20,Tot_DC_21_24,Tot_Tot
POA4713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,52,28,12,11,0,0,148,0,0,0,0,0,0,0,0,46,52,28,12,11,0,0,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,59,38,16,10,0,0,181,3,0,0,0,0,0,0,5,57,59,44,20,10,0,0,192,105,110,70,37,23,0,0,339
POA4714,0,0,0,0,0,0,0,4,3,0,0,0,3,0,0,10,4,3,3,3,0,0,0,18,63,79,41,21,35,0,0,237,0,0,0,0,0,0,0,0,66,83,46,20,37,3,0,261,0,0,0,0,0,0,0,0,6,3,3,0,0,0,0,6,0,0,0,0,3,0,0,5,51,52,35,27,39,3,0,212,3,3,0,4,0,0,0,8,57,58,40,30,41,3,0,235,125,143,91,54,77,4,0,497
POA4715,56,57,27,19,20,0,0,174,9,11,3,0,9,0,0,41,25,17,14,4,3,0,0,65,335,403,216,124,146,5,3,1232,6,3,4,3,3,0,0,21,431,484,257,145,183,9,6,1524,4,10,7,5,0,0,0,25,3,0,0,3,3,0,0,13,3,4,0,0,3,0,0,17,40,73,40,25,26,0,0,201,0,0,0,0,0,0,0,3,50,90,48,30,31,0,0,254,482,576,308,178,215,11,6,1775
POA4716,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,10,0,3,0,0,0,0,0,4,44,55,35,22,22,0,0,172,0,0,0,0,0,0,0,0,48,66,42,23,23,0,0,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,7,3,3,3,0,0,0,10,0,0,0,0,0,0,0,0,8,3,3,3,3,0,0,14,49,70,44,26,25,0,0,208
POA4717,32,28,13,8,5,0,0,86,22,15,3,3,4,0,0,52,15,11,3,3,0,0,0,31,320,268,121,72,84,4,0,869,3,0,0,0,0,0,0,3,395,329,145,83,92,3,0,1040,0,4,7,5,6,0,0,15,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,33,44,26,12,23,0,0,132,3,3,0,0,0,0,0,11,38,53,35,17,24,0,0,158,433,379,176,95,115,3,0,1204
POA4718,3,3,3,3,3,0,0,12,13,7,0,3,0,0,0,23,8,4,4,0,0,0,0,21,138,147,78,35,33,0,0,432,0,0,0,0,0,0,0,0,167,164,81,41,33,3,0,482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,22,12,14,8,0,0,68,0,0,0,3,0,0,0,5,20,24,12,16,8,0,0,69,184,184,96,52,41,3,0,555
POA4719,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,8,71,46,23,7,8,0,0,152,0,0,0,0,0,0,0,0,73,50,21,8,8,0,0,163,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,3,3,3,0,0,11,73,53,26,15,9,0,0,178
POA4720,100,120,63,50,69,10,0,410,43,43,20,21,15,0,0,142,71,47,20,11,15,0,0,162,833,782,419,227,254,6,0,2531,15,6,3,3,3,0,0,31,1071,996,521,308,355,15,0,3273,6,14,10,5,4,0,0,46,0,12,4,3,3,0,0,29,3,9,5,4,10,0,0,33,102,122,66,54,67,3,0,408,9,8,0,0,3,0,0,19,116,165,89,66,88,7,0,532,1189,1164,612,378,443,24,3,3808
POA4721,12,10,10,0,3,0,0,34,3,3,0,0,5,0,0,11,9,11,3,0,0,0,0,20,246,226,101,50,53,3,0,677,0,0,0,0,0,0,0,7,272,244,113,53,60,3,0,749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,19,19,18,16,15,0,0,94,0,0,3,0,0,0,0,3,19,22,21,16,13,0,0,96,295,268,135,73,76,7,0,850
POA4722,4,7,0,0,0,0,0,9,3,0,0,0,0,0,0,6,5,0,0,0,0,0,0,7,107,121,51,14,21,0,0,325,0,0,0,0,0,0,0,0,120,135,55,15,26,0,0,352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,3,3,0,0,19,0,0,0,0,0,0,0,0,3,6,4,4,3,0,0,23,124,140,65,21,27,0,0,375
POA4723,3,3,0,0,0,0,0,3,4,0,0,0,0,0,0,4,6,6,4,0,3,0,0,24,76,96,44,21,29,0,0,269,0,0,0,0,0,0,0,0,89,104,48,21,33,0,0,297,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,13,17,5,3,3,0,0,44,0,0,0,0,0,0,0,0,20,16,8,3,3,0,0,49,108,127,51,25,33,0,0,345
POA4724,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,8,5,0,0,0,0,0,0,4,31,33,16,7,0,0,0,85,0,0,0,0,0,0,0,0,35,37,16,8,0,0,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,37,42,19,8,0,0,0,98
POA4725,8,16,0,0,0,0,0,23,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,8,67,64,32,12,22,0,0,203,0,0,0,0,0,0,0,0,76,77,41,17,26,0,0,233,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,20,15,11,7,0,0,62,0,0,0,0,0,0,0,4,13,20,16,11,7,0,0,67,84,102,58,24,29,0,0,294
POA4726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8,29,19,10,4,8,0,0,70,0,0,0,0,0,0,0,0,31,20,10,4,8,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,3,0,0,0,0,19,0,0,0,0,0,0,0,0,3,10,3,0,0,0,0,19,39,36,9,10,8,0,0,94
POA4727,0,0,0,3,0,0,0,4,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,7,11,4,3,0,0,0,31,0,0,0,0,0,0,0,3,7,16,3,10,5,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,7,0,3,0,0,0,5,12,18,8,12,5,0,0,45
POA4728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,13,6,3,3,0,0,32,0,0,0,0,0,0,0,0,12,13,6,3,3,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,13,16,6,0,3,0,0,48
POA4730,9,6,6,0,0,0,0,21,4,9,8,4,0,0,0,20,12,5,3,3,0,0,0,18,124,138,80,44,50,6,0,430,0,0,0,0,0,0,0,0,144,153,93,48,54,6,0,497,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,9,0,0,0,0,0,0,0,4,26,37,20,15,12,0,0,113,0,6,0,4,0,0,0,4,27,42,27,18,14,3,0,132,177,197,112,61,63,6,0,621
POA4731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,10,3,0,0,0,0,21,0,0,0,0,0,0,0,0,12,10,3,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,6,15,7,5,0,0,0,0,27
POA4732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,3,3,3,0,3,0,0,15,0,0,0,0,0,0,0,0,3,6,3,0,3,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,4,6,8,4,0,3,0,0,21
POA4733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,7,8,0,0,0,3,25,0,0,0,0,0,0,0,0,12,7,8,0,0,0,3,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,7,8,0,0,0,3,26
POA4735,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,37,24,20,15,7,0,0,107,3,0,0,0,0,0,0,3,45,25,18,12,7,0,0,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,9,6,3,0,0,29,0,0,0,0,0,0,0,0,6,10,9,6,3,0,0,29,50,38,32,19,9,0,0,150
POA4736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,4,3,0,0,0,0,13
POA4737,3,10,8,0,5,4,0,29,11,9,5,4,0,0,0,33,24,9,10,5,3,0,0,48,324,359,211,150,146,7,3,1197,6,0,6,4,4,0,0,17,368,385,235,164,164,10,3,1328,0,3,0,0,6,0,0,9,3,3,6,0,3,0,0,11,3,4,8,3,8,0,0,20,85,117,51,30,54,3,0,348,3,3,0,0,0,0,0,3,99,129,61,40,66,3,0,396,464,514,298,198,229,13,3,1722
POA4738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,4,60,65,25,20,22,3,0,197,0,0,0,0,0,0,0,0,57,73,25,20,22,3,0,205,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,5,3,7,3,6,9,0,0,29,0,0,0,0,0,0,0,0,3,7,8,5,7,0,0,32,65,82,33,22,36,3,0,236
POA4739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,10,8,8,5,6,0,0,44,0,0,0,0,0,0,0,0,18,8,15,9,11,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,18,8,12,5,13,0,0,58
POA4740,507,479,318,216,277,70,31,1890,231,176,115,67,90,10,9,694,306,234,140,71,96,10,4,867,2960,3074,1731,1064,1404,163,45,10446,20,15,10,8,3,0,0,59,4031,3975,2315,1424,1873,255,91,13960,30,40,36,33,46,10,3,194,69,58,35,33,35,3,0,229,48,59,43,32,27,4,0,212,734,972,610,374,437,45,13,3182,30,25,13,13,3,0,0,82,912,1154,731,473,549,60,17,3904,4946,5131,3046,1896,2422,318,104,17862
POA4741,3,9,12,7,12,0,0,34,10,22,3,5,4,3,0,48,15,13,13,9,12,0,0,54,231,329,194,129,167,16,4,1073,0,3,9,0,0,0,0,13,255,377,225,145,195,20,10,1228,0,0,0,0,0,0,0,5,0,7,4,0,0,0,0,10,0,3,8,3,0,0,0,15,40,54,17,25,22,0,0,162,0,0,0,0,0,0,0,4,45,58,31,28,31,0,0,193,301,437,258,170,223,25,10,1417
POA4742,7,3,0,0,0,0,0,11,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,10,54,44,18,4,0,0,0,117,0,0,0,0,0,0,0,0,57,50,18,4,0,0,0,137,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,3,0,0,0,0,28,0,0,0,0,0,0,0,0,11,8,8,0,0,0,0,30,69,59,20,11,3,0,0,164
POA4743,3,3,0,0,0,0,0,7,5,5,0,0,0,0,0,6,3,0,3,0,0,0,0,10,43,45,18,11,19,0,0,131,0,0,0,0,0,0,0,0,51,52,22,15,21,0,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,3,0,0,9,0,0,0,0,0,0,0,0,0,4,0,3,3,0,0,10,50,60,26,16,25,0,0,175
POA4744,72,74,37,18,27,0,0,233,42,37,15,4,13,0,0,117,53,44,14,8,4,0,0,130,593,548,270,131,144,4,0,1685,0,0,0,3,0,0,0,5,763,708,340,163,187,5,0,2169,0,0,3,5,4,0,0,16,8,14,0,0,0,0,0,28,3,0,3,0,0,0,0,11,68,72,32,28,27,0,0,222,0,0,0,0,0,0,0,0,77,93,40,32,37,3,0,279,843,799,383,191,218,9,0,2446
POA4745,15,28,4,9,3,0,0,57,15,12,0,0,0,0,0,31,6,6,0,0,0,0,0,19,172,181,76,35,45,0,0,516,0,0,0,0,0,0,0,0,201,235,88,45,50,0,3,622,0,0,0,0,0,0,0,4,0,7,0,0,0,0,0,6,0,0,0,0,0,0,0,0,14,26,21,6,11,0,0,84,0,0,0,3,4,0,0,9,19,32,24,13,19,0,0,104,222,267,105,54,65,4,3,726
POA4746,17,28,5,4,4,0,0,58,12,3,0,0,3,0,0,17,10,15,0,3,0,0,0,26,150,132,48,24,29,0,0,390,0,3,0,0,0,0,0,4,195,175,59,32,38,3,0,500,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,9,11,5,4,11,0,0,40,0,0,0,0,0,0,0,0,9,17,6,5,12,0,0,54,205,195,66,34,49,3,0,547
POA4750,16,46,28,17,21,0,0,129,19,19,23,18,18,3,0,108,33,35,20,11,15,0,0,104,276,262,158,90,113,20,3,919,3,0,0,0,0,0,0,5,341,368,229,132,167,21,3,1266,3,3,6,0,0,0,0,13,3,9,0,3,3,0,0,22,3,5,7,3,0,0,0,16,84,84,45,27,39,3,0,287,3,4,4,0,0,0,0,16,103,112,65,31,45,4,0,353,444,476,289,168,208,23,6,1616
POA4751,6,10,3,4,3,0,0,33,9,16,3,0,3,0,0,33,12,3,13,8,6,3,0,39,224,223,112,93,98,11,3,763,0,3,0,0,0,0,0,4,249,256,130,102,109,12,3,874,3,0,0,0,0,0,0,5,5,0,0,0,0,0,0,4,0,0,3,0,0,0,0,3,38,45,27,22,25,3,0,152,4,3,0,0,0,0,0,7,51,51,33,22,25,3,0,172,297,307,160,128,134,16,3,1051
POA4753,3,3,4,7,4,0,0,27,8,9,3,3,4,0,0,29,8,12,3,3,4,0,0,43,350,293,138,88,108,12,3,983,3,0,0,0,0,0,0,4,374,318,149,95,122,18,3,1084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,4,31,44,30,14,18,0,0,150,0,0,0,4,4,0,0,11,37,52,33,22,22,0,0,170,406,370,187,121,150,18,7,1253
POA4754,5,3,3,4,0,0,0,17,3,5,3,0,0,0,0,7,4,9,5,0,0,0,0,21,96,109,68,39,69,4,0,397,0,0,0,0,0,0,0,0,114,127,76,45,69,4,0,442,0,3,0,0,0,0,0,6,3,0,0,0,0,0,0,9,0,0,0,3,0,0,0,3,23,24,15,12,10,0,0,82,0,0,0,0,0,0,0,3,30,26,17,16,14,0,0,102,146,153,91,54,85,4,0,537
POA4756,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,3,4,4,0,4,0,0,0,12,10,19,16,4,12,0,0,60,0,0,0,0,0,0,0,0,19,25,16,8,8,0,0,80,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,7,0,3,0,0,0,0,0,5,8,10,10,5,5,0,0,34,0,0,0,0,0,0,0,0,8,17,12,9,11,0,0,44,23,44,26,14,22,0,0,132
POA4757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,9,16,15,5,7,0,0,48,0,0,0,0,0,0,0,0,15,14,15,7,5,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,6,0,5,0,0,16,0,0,0,0,0,0,0,0,0,5,6,0,3,0,0,14,15,19,16,11,7,0,0,66
POA4798,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,3,28,27,20,15,21,0,0,111,0,0,0,0,0,0,0,0,32,33,24,16,20,0,0,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,12,5,0,0,0,0,21,0,0,0,0,0,0,0,0,3,12,5,0,0,0,0,20,34,46,25,19,23,0,0,143
POA4799,6,3,0,0,0,0,0,4,0,4,0,0,0,0,0,5,0,0,3,0,3,0,0,14,18,40,31,18,12,0,0,121,0,0,0,0,0,0,0,0,26,46,35,17,19,0,0,148,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,3,8,12,11,8,9,0,0,48,0,0,0,0,0,0,0,0,9,13,15,12,7,0,0,54,37,55,48,29,27,0,0,205
POA4800,27,35,20,8,17,0,0,99,8,29,18,6,7,0,0,79,43,30,16,16,11,0,0,115,334,384,253,152,192,7,0,1331,4,4,3,0,0,0,0,12,419,473,309,189,231,7,5,1635,0,3,5,0,6,0,0,16,3,10,6,4,4,0,0,24,4,10,0,0,3,0,0,18,51,101,50,38,57,0,0,294,0,3,3,0,4,0,0,9,55,120,63,44,73,0,0,358,478,593,376,237,299,10,5,1999
POA4801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA4802,57,66,30,9,17,3,0,190,41,42,16,11,10,0,0,126,84,60,23,12,9,0,0,184,278,279,135,75,66,4,0,832,0,0,0,0,3,0,0,6,462,447,204,108,107,4,3,1337,3,22,7,0,5,0,0,40,10,7,8,4,8,0,0,34,7,19,6,12,8,0,0,52,64,94,62,39,35,0,0,300,7,6,0,0,0,0,0,13,96,146,86,56,55,3,0,441,557,593,287,166,165,12,3,1776
POA4803,3,0,0,0,0,0,0,8,0,3,0,0,0,0,0,3,3,0,0,0,0,0,0,7,9,10,8,0,0,0,0,25,0,0,0,0,0,0,0,0,13,17,9,4,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,15,22,9,4,0,0,0,43
POA4804,0,3,9,0,4,0,0,12,0,3,0,0,0,0,0,8,5,3,0,0,0,0,0,11,66,71,32,23,12,3,0,204,0,7,5,0,0,0,0,14,76,82,43,28,16,3,0,247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,15,6,12,3,9,0,0,42,0,0,0,0,0,0,0,0,15,8,12,3,9,0,0,47,90,94,54,28,26,3,0,298
POA4805,31,33,19,14,18,0,0,108,29,18,3,0,9,0,0,70,41,38,18,5,11,0,0,111,370,384,210,131,174,7,0,1274,0,3,0,0,0,0,0,5,476,479,256,147,202,9,3,1567,3,9,4,0,10,0,0,33,5,6,3,0,0,0,0,21,7,10,0,3,8,0,0,27,94,132,66,52,41,0,0,378,12,7,3,5,3,0,0,34,123,162,80,62,64,0,0,487,597,644,328,213,267,9,3,2055
POA4806,3,0,0,0,3,0,0,8,3,4,3,3,0,0,0,11,4,3,3,0,4,0,0,12,135,150,106,76,90,10,0,569,0,0,0,0,0,0,0,4,138,167,112,81,96,10,0,608,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,6,0,3,0,0,0,0,0,4,32,44,28,30,23,0,0,153,4,8,0,0,0,0,0,13,37,57,30,27,23,0,3,176,178,218,147,110,123,10,3,783
POA4807,21,16,11,3,3,0,0,58,7,19,9,8,11,0,0,47,24,17,10,5,10,0,0,60,413,456,271,189,234,19,8,1597,0,3,0,0,0,0,0,3,465,504,307,208,259,23,8,1761,0,0,0,0,5,0,0,3,0,8,7,0,4,0,0,24,5,3,4,0,0,0,0,13,91,124,71,63,63,0,0,411,3,3,3,3,3,0,0,11,100,144,80,67,72,4,0,460,563,642,385,268,335,20,14,2222
POA4808,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,10,0,0,0,0,0,0,0,5,34,50,29,19,23,0,3,161,0,0,0,0,0,0,0,0,43,50,32,24,28,0,3,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,7,11,8,7,0,0,31,0,0,0,0,0,0,0,0,3,7,11,7,7,0,0,33,50,61,38,29,29,7,3,211
POA4809,3,3,0,0,3,0,0,10,0,0,4,0,0,0,0,7,0,3,0,0,0,3,0,9,45,35,26,21,24,3,0,158,0,0,0,0,0,0,0,0,43,46,34,25,29,7,0,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,3,0,0,0,0,13,0,0,0,0,0,0,0,0,3,7,3,0,0,0,0,13,49,46,38,27,31,7,0,192
