POA_CODE_2016,South_Africa_Before_1946,South_Africa_1946_1955,South_Africa_1956_1965,South_Africa_1966_1975,South_Africa_1976_1985,South_Africa_1986_1995,South_Africa_1996_2005,South_Africa_2006_2010,South_Africa_2011,South_Africa_2012,South_Africa_2013,South_Africa_2014,South_Africa_2015,South_Africa_2016,South_Africa_Yr_arrival_ns,South_Africa_Tot,Sri_Lanka_Before_1946,Sri_Lanka_1946_1955,Sri_Lanka_1956_1965,Sri_Lanka_1966_1975,Sri_Lanka_1976_1985,Sri_Lanka_1986_1995,Sri_Lanka_1996_2005,Sri_Lanka_2006_2010,Sri_Lanka_2011,Sri_Lanka_2012,Sri_Lanka_2013,Sri_Lanka_2014,Sri_Lanka_2015,Sri_Lanka_2016,Sri_Lanka_Yr_arrival_ns,Sri_Lanka_Tot,Thailand_Before_1946,Thailand_1946_1955,Thailand_1956_1965,Thailand_1966_1975,Thailand_1976_1985,Thailand_1986_1995,Thailand_1996_2005,Thailand_2006_2010,Thailand_2011,Thailand_2012,Thailand_2013,Thailand_2014,Thailand_2015,Thailand_2016,Thailand_Yr_arrival_ns,Thailand_Tot,FYROM_Before_1946,FYROM_1946_1955,FYROM_1956_1965,FYROM_1966_1975,FYROM_1976_1985,FYROM_1986_1995,FYROM_1996_2005,FYROM_2006_2010,FYROM_2011,FYROM_2012,FYROM_2013,FYROM_2014,FYROM_2015,FYROM_2016,FYROM_arrival_ns,FYROM_Tot,Turkey_Before_1946,Turkey_1946_1955,Turkey_1956_1965,Turkey_1966_1975,Turkey_1976_1985,Turkey_1986_1995,Turkey_1996_2005,Turkey_2006_2010,Turkey_2011,Turkey_2012,Turkey_2013,Turkey_2014,Turkey_2015,Turkey_2016,Turkey_Yr_arrival_ns,Turkey_Tot,United_Kingdom_Before_1946,United_Kingdom_1946_1955,United_Kingdom_1956_1965,United_Kingdom_1966_1975,United_Kingdom_1976_1985,United_Kingdom_1986_1995,United_Kingdom_1996_2005,United_Kingdom_2006_2010,United_Kingdom_2011,United_Kingdom_2012,United_Kingdom_2013,United_Kingdom_2014,United_Kingdom_2015,United_Kingdom_2016,United_Kingdom_Yr_arrival_ns,United_Kingdom_Tot,USA_Before_1946,USA_1946_1955,USA_1956_1965,USA_1966_1975,USA_1976_1985,USA_1986_1995,USA_1996_2005,USA_2006_2010,United_States_America_2011,United_States_America_2012,United_States_America_2013,United_States_America_2014,United_States_America_2015,United_States_America_2016,USA_year_of_arrival_ns,USA_Total,Vietnam_Before_1946,Vietnam_1946_1955,Vietnam_1956_1965,Vietnam_1966_1975,Vietnam_1976_1985,Vietnam_1986_1995,Vietnam_1996_2005,Vietnam_2006_2010,Vietnam_2011,Vietnam_2012,Vietnam_2013,Vietnam_2014,Vietnam_2015,Vietnam_2016,Vietnam_Yr_arrival_NS,Vietnam_Tot,Zimbabwe_Before_1946,Zimbabwe_1946_1955,Zimbabwe_1956_1965,Zimbabwe_1966_1975,Zimbabwe_1976_1985,Zimbabwe_1986_1995,Zimbabwe_1996_2005,Zimbabwe_2006_2010,Zimbabwe_2011,Zimbabwe_2012,Zimbabwe_2013,Zimbabwe_2014,Zimbabwe_2015,Zimbabwe_2016,Zimbabwe_Yr_arrival_NS,Zimbabwe_Tot,Born_elsewhere_Before_1946,Born_elsewhere_1946_1955,Born_elsewhere_1956_1965,Born_elsewhere_1966_1975,Born_elsewhere_1976_1985,Born_elsewhere_1986_1995,Born_elsewhere_1996_2005,Born_elsewhere_2006_2010,Born_elsewhere_2011,Born_elsewhere_2012,Born_elsewhere_2013,Born_elsewhere_2014,Born_elsewhere_2015,Born_elsewhere_2016,Born_elsewhere_Yr_arrival_ns,Born_elsewhere_Tot,Tot_Before_1946,Tot_1946_1955,Tot_1956_1965,Tot_1966_1975,Tot_1976_1985,Tot_1986_1995,Tot_1996_2005,Tot_2006_2010,Tot_2011,Tot_2012,Tot_2013,Tot_2014,Tot_2015,Tot_2016,Tot_Yr_arrival_NS,Tot_Tot
POA4501,0,0,0,4,3,4,15,12,3,3,0,5,0,0,0,48,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,35,52,21,27,24,21,0,0,0,3,0,0,19,220,0,0,0,3,0,0,5,3,0,0,0,3,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,3,25,15,14,29,22,3,3,3,0,0,0,0,124,0,34,65,123,113,127,171,197,21,28,26,30,17,18,48,1014
POA4502,0,0,0,0,4,7,38,44,3,3,5,0,3,0,0,111,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,9,0,0,0,0,0,0,3,4,0,0,0,0,0,0,7,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,67,117,71,73,91,96,11,11,9,7,3,0,5,585,0,0,4,0,3,4,5,3,0,0,3,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,6,3,3,0,0,0,0,0,0,0,18,0,3,14,16,21,24,34,36,0,7,3,7,3,7,12,183,0,46,100,189,216,226,314,288,43,57,27,23,20,17,40,1608
POA4503,0,0,0,3,20,27,144,153,32,24,16,13,3,4,9,451,0,0,0,18,3,9,11,11,5,0,0,3,0,3,0,64,0,0,0,0,0,4,18,26,6,3,9,5,3,0,4,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,7,9,83,279,459,236,177,236,315,24,54,24,15,13,13,43,1985,0,3,3,11,9,18,40,31,10,0,7,0,0,0,0,122,0,0,0,0,11,3,4,8,0,0,0,4,0,0,3,34,0,0,0,3,10,6,21,66,3,6,3,3,7,3,0,129,4,14,37,123,95,145,218,279,60,56,30,16,30,22,31,1166,14,184,431,810,732,1082,1645,1984,453,352,277,202,178,157,252,8754
POA4504,0,0,0,0,10,5,51,88,24,10,3,0,6,3,3,204,0,0,0,3,0,4,3,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,11,0,0,0,3,3,3,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,101,184,103,117,188,324,55,42,23,10,16,3,17,1207,0,0,0,4,4,12,8,7,0,0,9,0,6,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,10,10,6,0,0,0,0,0,0,27,0,9,9,38,44,56,54,26,6,12,4,0,13,0,7,273,3,74,156,307,348,429,650,760,154,145,71,43,54,9,67,3264
POA4505,0,0,0,0,8,9,39,35,3,8,0,10,6,0,0,122,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,3,3,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,86,200,299,121,111,149,151,3,16,21,19,19,9,35,1224,0,3,3,7,3,6,3,3,0,0,0,0,0,0,0,33,0,0,0,0,5,3,3,7,0,0,0,3,0,0,0,20,0,0,0,0,7,0,7,12,0,0,0,0,0,3,0,28,3,3,25,59,44,62,45,70,9,0,5,3,18,12,20,375,8,162,299,487,437,464,536,462,51,67,50,68,83,40,106,3327
POA4506,0,0,6,9,3,5,55,26,3,4,9,10,3,0,9,133,0,0,4,0,0,9,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,5,9,18,0,0,0,0,3,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,7,0,48,147,244,84,80,113,98,11,9,7,3,3,0,27,877,0,3,0,6,4,10,13,10,3,3,0,0,3,0,3,53,0,0,0,0,3,7,0,10,0,0,0,0,0,0,0,18,0,0,0,0,3,7,3,3,0,0,0,0,0,0,0,13,4,4,29,78,45,52,91,67,25,20,18,6,29,20,41,517,4,107,249,439,391,474,638,577,116,116,99,78,99,54,149,3588
POA4507,0,0,4,10,18,16,32,11,4,3,8,0,3,0,0,106,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,3,5,0,0,0,0,3,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,7,10,159,303,389,171,106,140,117,47,26,4,15,19,6,42,1559,0,3,0,11,10,9,5,12,0,3,0,3,3,0,0,54,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,9,0,0,0,0,3,3,8,3,0,0,0,0,0,0,0,19,5,28,25,74,42,29,41,29,7,3,5,7,3,7,12,313,20,336,473,676,476,383,441,325,79,79,40,46,53,32,102,3558
POA4508,0,0,4,3,3,11,41,28,11,4,3,0,7,7,0,123,0,3,3,3,0,4,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,3,0,4,0,0,3,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,61,172,287,91,69,82,89,15,5,3,0,10,0,28,923,0,0,0,12,7,3,8,10,3,3,7,0,0,0,3,46,0,0,0,0,4,6,0,6,0,0,0,0,0,0,3,25,0,0,0,0,3,3,5,3,0,0,0,0,0,0,0,19,0,5,33,67,57,62,160,59,19,50,11,10,22,11,17,583,5,127,286,498,382,483,759,573,137,161,96,50,94,32,125,3813
POA4509,0,0,0,7,20,15,151,433,64,63,79,59,52,40,21,1006,0,0,3,3,4,8,18,41,3,5,3,0,0,0,0,103,0,0,0,0,0,7,15,18,3,3,0,4,0,0,3,57,0,0,0,3,3,0,7,0,0,0,0,0,0,0,0,11,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,8,4,38,119,209,134,165,362,828,138,133,107,70,76,28,49,2459,0,0,0,5,3,7,21,26,10,6,14,4,3,3,3,108,0,0,0,0,6,11,3,5,3,0,0,0,0,0,0,30,0,0,0,3,3,3,34,74,7,3,6,3,10,4,0,156,3,10,21,108,62,124,188,346,55,64,40,29,48,22,23,1149,12,108,208,448,467,773,1734,3302,599,632,500,390,399,212,225,10009
POA4510,0,0,3,9,22,16,45,59,3,3,0,0,0,0,0,180,0,3,6,3,0,3,4,5,0,0,0,0,0,0,0,29,0,0,0,0,9,12,21,14,7,4,0,0,3,0,3,71,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,157,362,600,238,181,165,221,22,22,22,7,11,6,55,2080,0,0,0,28,14,10,21,17,5,3,7,0,0,3,5,125,0,0,0,0,6,21,14,20,0,0,5,0,4,0,5,70,0,0,0,0,7,3,16,20,0,0,3,0,0,0,0,53,0,32,73,150,123,99,186,141,42,42,32,59,86,115,109,1284,16,364,613,1091,949,956,1163,1158,271,233,195,180,272,255,357,8071
POA4511,0,0,0,7,11,0,19,16,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,97,163,80,69,54,89,3,3,9,0,0,0,22,658,0,0,0,0,0,4,7,0,0,0,0,0,3,0,4,17,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,13,12,49,24,7,14,30,7,4,0,0,6,3,3,169,7,116,161,293,223,195,210,206,37,20,26,19,13,11,51,1584
POA4512,0,0,0,0,0,3,6,3,0,0,5,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,21,33,21,13,42,16,0,0,0,0,0,0,8,169,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,3,3,8,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,10,0,0,0,10,3,3,14,0,0,0,0,3,5,10,5,61,0,35,37,62,60,59,113,27,0,3,3,4,17,17,33,464
POA4514,0,0,0,3,3,4,9,3,0,0,0,0,0,0,3,35,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,54,84,33,13,21,47,0,0,0,0,0,0,33,313,0,0,0,0,7,3,7,0,0,0,0,0,3,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,13,21,7,5,8,9,0,0,0,3,3,0,35,96,3,46,85,151,130,74,81,112,15,10,11,8,7,0,178,913
POA4515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,29,43,8,8,12,6,4,0,0,0,0,0,13,134,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,8,5,3,12,9,0,3,19,3,3,0,3,79,3,21,46,69,43,46,52,99,60,39,56,38,59,52,39,715
POA4516,0,0,0,0,0,0,14,4,0,0,0,3,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,37,49,19,30,15,8,0,0,0,0,0,3,3,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,6,9,3,9,18,3,0,0,3,0,3,3,3,60,0,21,49,82,67,97,77,41,3,3,9,11,3,4,20,509
POA4517,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,13,0,4,0,6,0,0,0,0,0,0,3,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,18,0,8,9,19,14,11,6,14,0,0,0,5,3,0,4,105
POA4518,0,0,0,0,3,4,3,6,0,0,0,0,3,0,0,20,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,45,88,41,26,35,35,0,4,0,8,0,0,17,314,0,0,0,3,4,3,0,3,3,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,7,0,8,11,23,9,10,10,5,3,0,0,3,0,3,3,91,0,45,83,152,117,96,103,92,11,17,3,15,14,16,37,799
POA4519,0,0,3,3,4,0,4,7,3,0,0,0,3,0,0,25,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,30,65,115,34,46,68,91,0,3,0,0,5,0,24,489,0,3,0,6,0,4,3,3,3,0,3,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,10,0,6,11,24,10,11,11,15,0,0,3,0,3,8,10,110,7,64,118,214,161,161,188,216,22,14,29,24,19,23,77,1332
POA4520,0,0,5,8,6,25,75,37,5,3,0,0,0,0,0,168,0,0,0,5,0,0,3,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,84,175,106,141,274,231,36,24,17,17,13,0,35,1181,0,0,3,13,5,7,11,15,3,0,3,0,3,0,3,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,4,11,4,0,0,0,0,0,0,0,25,0,4,15,49,35,58,48,34,6,6,0,6,3,0,7,271,0,79,149,324,297,379,568,416,54,37,32,29,18,14,69,2465
POA4521,0,0,3,0,0,3,13,6,0,3,0,0,0,0,3,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,30,56,48,38,53,65,8,0,5,3,0,0,10,338,0,0,0,4,0,3,0,9,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,14,14,7,13,3,3,7,0,0,0,0,0,66,0,30,60,101,98,98,126,99,10,15,13,3,3,0,24,696
POA4550,0,0,0,0,0,0,3,4,0,7,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,41,52,27,24,32,24,0,4,9,6,0,0,8,237,0,0,0,3,0,0,3,3,0,0,0,0,0,0,5,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,5,9,15,7,10,0,4,0,0,0,3,3,55,0,35,61,102,82,82,104,82,11,18,9,14,4,5,20,629
POA4551,0,3,8,15,45,46,120,132,17,31,10,20,17,12,5,479,0,0,4,10,7,0,3,0,3,0,0,0,0,0,0,30,0,0,0,0,9,4,18,23,4,3,0,7,4,3,7,75,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,15,321,496,808,411,329,555,889,116,83,55,58,72,43,112,4372,0,6,8,39,14,24,43,29,11,3,10,11,3,8,0,211,0,0,0,0,3,4,5,7,0,0,0,0,3,0,0,30,0,0,4,3,6,3,38,34,3,3,0,0,0,0,4,93,9,51,129,211,111,109,162,145,17,24,54,34,53,28,48,1173,43,615,932,1476,1204,1168,1814,2047,317,339,264,245,266,149,329,11211
POA4552,0,0,0,7,6,9,16,12,0,3,0,0,0,0,5,53,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,59,127,184,92,90,102,47,6,6,8,9,0,0,23,757,0,0,4,15,4,10,4,11,4,0,0,0,0,0,0,55,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,3,4,0,0,0,0,0,0,0,0,22,0,13,25,42,46,23,24,13,0,0,0,3,5,0,4,189,8,130,224,341,286,229,231,149,22,17,10,13,8,7,48,1733
POA4553,0,0,0,0,3,3,9,5,3,0,3,3,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,58,68,24,41,73,86,14,4,15,3,4,0,3,422,0,0,0,5,4,5,8,4,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,7,3,0,0,0,0,0,0,0,12,0,0,13,20,10,15,8,11,0,6,0,3,0,0,3,99,0,38,94,136,112,137,192,174,26,20,21,15,11,3,28,1015
POA4554,0,0,0,0,0,3,6,6,3,3,0,3,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,25,25,10,19,31,12,3,4,0,0,0,0,5,152,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,7,0,0,3,10,4,5,17,3,3,0,0,3,0,0,0,52,0,8,43,55,45,40,90,42,7,14,8,9,3,0,20,394
POA4555,0,0,0,0,5,7,31,15,0,0,3,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,63,80,47,46,82,96,0,8,0,10,4,8,10,488,0,0,4,7,0,3,5,7,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,3,8,14,0,0,0,0,0,0,0,24,0,8,8,34,17,22,21,14,3,0,0,0,4,4,4,141,5,49,106,165,162,135,249,191,20,25,12,20,13,11,37,1209
POA4556,0,4,3,8,36,54,163,221,19,29,20,23,41,20,9,659,0,0,0,4,7,3,6,28,0,4,4,6,3,3,3,72,0,0,0,0,8,5,19,20,0,5,10,4,3,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,14,204,397,611,265,341,589,583,77,97,80,52,42,21,117,3491,0,0,10,25,14,26,39,40,15,3,6,18,3,3,9,212,0,0,0,0,0,0,4,8,0,0,6,8,0,0,3,37,0,0,0,0,30,17,84,36,3,3,8,11,3,6,0,200,3,49,97,152,96,104,173,123,34,38,38,35,59,74,42,1118,30,430,750,1131,947,1085,1837,1683,279,303,278,266,279,214,331,9834
POA4557,0,0,0,3,7,13,68,80,12,19,23,10,19,18,5,276,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,7,0,0,0,3,3,10,9,22,3,0,3,3,12,3,3,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,12,0,42,110,165,110,101,162,275,51,49,75,41,42,23,44,1284,0,0,3,9,6,12,21,26,3,12,4,0,15,3,3,122,0,0,0,0,0,0,8,3,0,0,3,3,3,0,0,21,0,0,0,0,0,3,14,10,0,3,0,3,0,3,0,37,0,7,23,60,35,43,61,60,15,14,11,40,39,21,10,440,0,114,202,338,374,414,731,889,184,200,232,172,238,109,136,4330
POA4558,0,0,0,15,9,9,29,29,15,4,4,3,4,0,3,118,0,0,0,0,0,0,3,0,0,5,0,3,5,3,0,26,0,0,0,0,0,10,17,10,0,3,4,3,0,3,5,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,3,0,0,0,9,8,82,182,254,109,101,117,104,17,35,17,9,19,10,47,1105,0,0,5,5,9,8,13,24,3,3,4,0,11,3,0,92,0,0,0,0,3,3,6,4,3,3,0,3,0,0,0,34,0,0,0,0,3,3,5,3,0,0,0,0,0,0,0,22,0,23,27,64,28,40,61,75,14,25,25,40,36,19,26,488,14,195,317,474,381,453,573,658,112,180,167,167,173,96,155,4121
POA4559,0,0,0,3,3,0,16,18,0,0,3,0,0,0,0,48,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,0,5,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,38,81,28,25,65,67,12,6,0,12,10,3,4,378,0,0,0,4,3,3,8,3,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,11,3,0,0,0,0,0,0,0,20,0,7,13,25,17,11,9,11,0,0,3,3,0,0,0,100,0,58,88,176,132,113,192,164,28,24,20,21,15,5,20,1051
POA4560,0,3,0,14,20,9,59,68,5,3,3,3,0,0,3,195,0,0,0,6,0,0,0,0,0,3,0,3,0,0,3,16,0,0,0,0,0,16,11,12,7,0,5,5,4,3,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,151,323,490,198,172,205,179,27,23,13,10,10,3,49,1864,0,0,3,16,16,17,24,11,0,3,0,0,0,6,7,111,0,0,0,0,0,0,0,7,0,0,0,0,0,0,3,15,0,0,0,5,11,9,18,18,0,0,0,0,0,0,0,66,4,20,75,106,62,66,67,58,22,17,3,20,19,10,30,566,27,307,554,854,659,621,746,699,144,103,68,85,73,46,177,5171
POA4561,0,0,4,3,6,5,13,14,6,3,3,0,0,0,0,62,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,5,0,0,3,3,0,0,3,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,62,96,33,32,45,61,7,6,0,3,3,0,6,378,0,0,3,10,0,3,5,5,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,13,4,0,0,0,0,0,0,0,17,0,0,12,32,17,8,12,21,4,3,0,4,3,10,3,132,0,53,112,199,138,129,183,156,41,28,13,10,21,11,19,1114
POA4562,0,0,0,3,14,10,25,9,0,0,0,3,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,31,79,135,68,75,132,125,12,13,8,12,0,0,12,701,0,0,0,3,3,4,11,19,5,0,0,6,6,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,15,3,0,0,0,0,0,0,0,25,0,6,23,26,20,28,24,19,0,0,3,9,0,0,7,164,0,65,162,257,225,231,344,240,31,26,19,32,18,3,40,1683
