POA_CODE_2016,FOL_Korean_NS,FOL_Korean_Tot,FOL_Macedonian_SEO,FOL_Macedonian_SOLSE_VWorW,FOL_Macedonian_SOLSE_NWorNAA,FOL_Macedonian_SOLSE_Tot,FOL_Macedonian_NS,FOL_Macedonian_Tot,FOL_Maltese_SEO,FOL_Maltese_SOLSE_VWorW,FOL_Maltese_SOLSE_NWorNAA,FOL_Maltese_SOLSE_Tot,FOL_Maltese_NS,FOL_Maltese_Tot,FOL_Persian_ED_SEO,FOL_Persian_ED_SOLSE_VWorW,FOL_Persian_ED_SOLSE_NWorNAA,FOL_Persian_ED_SOLSE_Tot,FOL_Persian_ED_NS,FOL_Persian_ED_Tot,FOL_Polish_SEO,FOL_Polish_SOLSE_VWorW,FOL_Polish_SOLSE_NWorNAA,FOL_Polish_SOLSE_Tot,FOL_Polish_NS,FOL_Polish_Tot,FOL_Russian_SEO,FOL_Russian_SOLSE_VWorW,FOL_Russian_SOLSE_NWorNAA,FOL_Russian_SOLSE_Tot,FOL_Russian_NS,FOL_Russian_Tot,FOL_Samoan_SEO,FOL_Samoan_SOLSE_VWorW,FOL_Samoan_SOLSE_NWorNAA,FOL_Samoan_SOLSE_Tot,FOL_Samoan_NS,FOL_Samoan_Tot,FOL_Serbian_SEO,FOL_Serbian_SOLSE_VWorW,FOL_Serbian_SOLSE_NWorNAA,FOL_Serbian_SOLSE_Tot,FOL_Serbian_NS,FOL_Serbian_Tot,FOL_SAL_Filipino_SEO,FOL_SAL_Filipino_SOLSE_VWorW,FOL_SAL_Filipin_SOLSE_NWorNAA,FOL_SAL_Filipino_SOLSE_Tot,FOL_SAL_Filipino_NS,FOL_SAL_Filipino_Tot,FOL_SAL_Indonesian_SEO,FOL_SAL_Indonesia_SOLSE_VWorW,FOL_SAL_Indones_SOLSE_NWorNAA,FOL_SAL_Indonesian_SOLSE_Tot,FOL_SAL_Indonesian_NS,FOL_SAL_Indonesian_Tot,FOL_SAL_Tagalog_SEO,FOL_SAL_Tagalog_SOLSE_VWorW,FOL_SAL_Tagalog_SOLSE_NWorNAA,FOL_SAL_Tagalog_SOLSE_Tot,FOL_SAL_Tagalog_NS,FOL_SAL_Tagalog_Tot,FOL_SAL_Oth_SEO,FOL_SAL_Oth_SOLSE_VWorW,FOL_SAL_Oth_SOLSE_NWorNAA,FOL_SAL_Oth_SOLSE_Tot,FOL_SAL_Oth_NS,FOL_SAL_Oth_Tot,FOL_SAL_Tot_SEO,FOL_SAL_Tot_SOLSE_VWorW,FOL_SAL_Tot_SOLSE_NWorNAA,FOL_SAL_Tot_SOLSE_Tot,FOL_SAL_Tot_NS,FOL_SAL_Tot_Tot,FOL_Spanish_SEO,FOL_Spanish_SOLSE_VWorW,FOL_Spanish_SOLSE_NWorNAA,FOL_Spanish_SOLSE_Tot,FOL_Spanish_NS,FOL_Spanish_Tot,FOL_Tamil_SEO,FOL_Tamil_SOLSE_VWorW,FOL_Tamil_SOLSE_NWorNAA,FOL_Tamil_SOLSE_Tot,FOL_Tamil_NS,FOL_Tamil_Tot,FOL_Thai_SEO,FOL_Thai_SOLSE_VWorW,FOL_Thai_SOLSE_NWorNAA,FOL_Thai_SOLSE_Tot,FOL_Thai_NS,FOL_Thai_Tot,FOL_Turkish_SEO,FOL_Turkish_SOLSE_VWorW,FOL_Turkish_SOLSE_NWorNAA,FOL_Turkish_SOLSE_Tot,FOL_Turkish_NS,FOL_Turkish_Tot,FOL_Vietnamese_SEO,FOL_Vietnamese_SOLSE_VWorW,FOL_Vietnamese_SOLSE_NWorNAA,FOL_Vietnamese_SOLSE_Tot,FOL_Vietnamese_NS,FOL_Vietnamese_Tot,FOL_Oth_SEO,FOL_Oth_SOLSE_VWorW,FOL_Oth_SOLSE_NWorNAA,FOL_Oth_SOLSE_Tot,FOL_Oth_NS,FOL_Oth_Tot,FOL_Tot_SEO,FOL_Tot_SOLSE_VWorW,FOL_Tot_SOLSE_NWorNAA,FOL_Tot_SOLSE_Tot,FOL_Tot_NS,FOL_Tot_Tot,F_LSatH_NS_SEO,F_LSatH_NS_SOLSE_VWorW,F_LSatH_NS_SOLSE_NWorNAA,F_LSatH_NS_SOLSE_Tot,F_LSatH_NS_NS,F_LSatH_NS_Tot,F_Tot_SEO,F_Tot_SOLSE_VWorW,F_Tot_SOLSE_NWorNAA,F_Tot_SOLSE_Tot,F_Tot_NS,F_Tot_Tot,PSEO_SEO,PSEO_SOLSE_VWorW,PSEO_SOLSE_NWorNAA,PSEO_SOLSE_Tot,PSEO_NS,PSEO_Tot,POL_Afrikaans_SEO,POL_Afrikaans_SOLSE_VWorW,POL_Afrikaans_SOLSE_NWorNAA,POL_Afrikaans_SOLSE_Tot,POL_Afrikaans_NS,POL_Afrikaans_Tot,POL_Arabic_SEO,POL_Arabic_SOLSE_VWorW,POL_Arabic_SOLSE_NWorNAA,POL_Arabic_SOLSE_Tot,POL_Arabic_NS,POL_Arabic_Tot,POL_AIndLng_SEO,POL_AIndLng_SOLSE_VWorW,POL_AIndLng_SOLSE_NWorNAA,POL_AIndLng_SOLSE_Tot,POL_AIndLng_NS,POL_AIndLng_Tot,POL_CL_Cantones_SEO,POL_CL_Cantones_SOLSE_VWorW,POL_CL_Cantones_SOLSE_NWorNAA,POL_CL_Cantones_SOLSE_Tot,POL_CL_Cantones_NS,POL_CL_Cantones_Tot,POL_CL_Mandarin_SEO,POL_CL_Mandarin_SOLSE_VWorW,POL_CL_Mandarin_SOLSE_NWorNAA,POL_CL_Mandarin_SOLSE_Tot,POL_CL_Mandarin_NS,POL_CL_Mandarin_Tot,POL_CL_Oth_SEO,POL_CL_Oth_SOLSE_VWorW,POL_CL_Oth_SOLSE_NWorNAA,POL_CL_Oth_SOLSE_Tot,POL_CL_Oth_NS,POL_CL_Oth_Tot,POL_CL_Tot_SEO,POL_CL_Tot_SOLSE_VWorW,POL_CL_Tot_SOLSE_NWorNAA,POL_CL_Tot_SOLSE_Tot,POL_CL_Tot_NS,POL_CL_Tot_Tot,POL_Croatian_SEO,POL_Croatian_SOLSE_VWorW,POL_Croatian_SOLSE_NWorNAA,POL_Croatian_SOLSE_Tot,POL_Croatian_NS,POL_Croatian_Tot,POL_Dutch_SEO,POL_Dutch_SOLSE_VWorW,POL_Dutch_SOLSE_NWorNAA,POL_Dutch_SOLSE_Tot,POL_Dutch_NS,POL_Dutch_Tot,POL_French_SEO,POL_French_SOLSE_VWorW,POL_French_SOLSE_NWorNAA,POL_French_SOLSE_Tot,POL_French_NS,POL_French_Tot,POL_German_SEO,POL_German_SOLSE_VWorW,POL_German_SOLSE_NWorNAA,POL_German_SOLSE_Tot,POL_German_NS,POL_German_Tot
POA4502,0,5,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,11,0,6,0,6,..,5,0,5,0,5,..,17,3,18,0,18,..,3,0,3,0,3,..,5,0,5,0,5,..,6,0,6,0,6,..,11,0,14,0,10,..,3,0,3,0,3,..,27,0,26,0,27,..,7,0,7,0,7,..,0,0,0,0,0,..,8,4,9,0,9,..,0,0,0,0,0,..,3,0,4,0,4,..,42,9,56,0,62,..,251,28,282,6,287,..,7,0,7,183,192,3931,262,28,289,192,4408,7759,..,..,..,..,7759,..,52,0,52,0,51,..,15,0,17,0,17,..,4,0,4,0,4,..,4,0,4,0,7,..,27,11,41,0,41,..,0,0,0,0,0,..,39,11,46,0,49,..,0,0,0,0,0,..,18,0,18,0,18,..,31,0,31,0,31,..,26,0,26,0,26
POA4503,0,18,..,0,0,0,0,0,..,0,0,0,0,0,..,13,4,21,0,21,..,23,0,22,0,22,..,23,3,24,0,24,..,171,10,179,6,184,..,10,0,12,0,12,..,51,0,56,0,52,..,16,3,18,0,18,..,116,4,123,3,124,..,13,0,13,0,13,..,204,7,205,3,208,..,87,14,98,0,99,..,18,7,18,0,18,..,38,3,38,0,38,..,3,0,3,0,3,..,14,13,19,0,19,..,353,61,418,12,432,..,1651,206,1861,28,1884,..,57,4,62,1169,1230,19200,1707,206,1915,1197,22319,37685,..,..,..,..,37685,..,171,0,171,0,172,..,60,4,64,3,66,..,8,0,10,0,10,..,29,15,43,0,44,..,131,28,157,0,157,..,5,3,4,0,4,..,163,44,204,3,207,..,15,0,15,0,15,..,52,0,52,0,52,..,64,0,67,0,67,..,71,5,76,0,76
POA4504,0,12,..,0,0,0,0,0,..,5,0,5,0,5,..,0,0,0,0,0,..,12,0,12,0,12,..,12,0,12,0,12,..,9,0,9,0,10,..,0,0,0,0,0,..,23,0,23,0,23,..,0,0,0,0,0,..,21,0,21,0,18,..,0,0,0,0,0,..,46,0,46,0,48,..,22,0,23,0,23,..,0,0,0,0,0,..,8,3,7,0,7,..,0,0,0,0,0,..,3,0,3,0,3,..,88,9,99,4,105,..,418,39,457,11,463,..,22,0,23,330,352,8623,436,41,475,341,9434,17003,..,..,..,..,17003,..,91,0,92,0,92,..,4,0,7,0,6,..,10,0,10,0,10,..,9,3,17,0,17,..,21,8,34,0,34,..,3,0,3,0,5,..,34,17,48,0,51,..,10,0,11,0,11,..,24,0,24,0,24,..,34,0,34,0,34,..,41,0,47,0,42
POA4505,0,13,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,14,0,14,0,14,..,7,0,7,0,7,..,29,5,35,0,32,..,0,0,0,0,0,..,23,0,23,0,23,..,3,0,7,0,7,..,40,0,38,0,38,..,12,0,12,0,12,..,77,0,76,0,76,..,15,0,12,0,19,..,4,0,4,0,4,..,9,0,12,0,12,..,0,0,0,0,0,..,10,6,13,0,13,..,83,9,88,6,90,..,416,56,468,13,480,..,27,0,28,477,503,9404,441,55,499,488,10393,18600,..,..,..,..,18600,..,39,3,38,0,38,..,0,0,0,0,3,..,4,4,6,0,6,..,5,4,11,0,11,..,36,28,67,5,69,..,3,4,11,0,11,..,53,37,89,5,89,..,9,4,11,0,11,..,46,0,46,0,46,..,25,0,27,0,24,..,39,0,41,0,39
POA4506,0,31,..,0,0,0,0,0,..,7,0,7,0,7,..,5,0,5,0,5,..,7,0,7,0,7,..,3,0,3,0,3,..,72,4,79,3,82,..,0,0,0,0,0,..,28,0,28,0,28,..,13,0,12,0,12,..,47,3,50,0,53,..,12,0,12,0,17,..,98,4,102,3,102,..,22,3,28,0,28,..,3,0,3,0,3,..,14,4,18,0,25,..,3,0,3,0,3,..,7,6,10,0,10,..,95,32,128,4,133,..,573,133,708,14,719,..,32,3,36,603,642,9864,607,131,746,622,11230,19255,..,..,..,..,19255,..,53,3,53,0,53,..,31,3,34,0,38,..,11,0,11,4,9,..,18,15,35,0,35,..,54,58,106,0,106,..,0,7,12,0,12,..,70,82,148,0,148,..,12,0,12,0,12,..,34,0,34,0,34,..,36,0,36,0,36,..,51,3,52,0,52
POA4507,0,4,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,16,0,13,0,13,..,9,0,10,0,10,..,3,0,3,0,3,..,5,0,5,0,5,..,9,3,13,0,13,..,7,0,6,0,6,..,16,0,16,0,16,..,4,0,4,0,4,..,39,6,37,0,37,..,13,0,13,0,13,..,0,0,0,0,0,..,10,3,16,0,16,..,0,0,0,0,0,..,6,0,6,0,3,..,63,3,65,5,71,..,315,33,352,9,359,..,23,0,23,613,635,8495,340,33,372,620,9491,16363,..,..,..,..,16363,..,16,0,16,0,16,..,3,0,7,0,3,..,8,0,8,0,8,..,16,0,16,0,18,..,24,13,33,0,31,..,0,0,0,0,0,..,34,13,50,0,49,..,8,0,8,0,8,..,44,0,48,0,43,..,30,3,33,0,38,..,73,0,73,0,79
POA4508,0,12,..,0,0,0,0,0,..,4,0,4,0,4,..,0,0,0,0,0,..,7,0,7,0,7,..,12,0,12,0,12,..,220,18,240,4,241,..,3,0,3,0,3,..,50,0,50,0,47,..,0,0,0,0,0,..,56,0,62,0,59,..,10,0,10,0,11,..,118,0,114,4,118,..,8,0,10,0,10,..,0,0,0,0,0,..,7,3,12,0,12,..,0,0,0,0,0,..,9,4,17,0,17,..,128,14,141,0,145,..,741,69,806,15,822,..,30,3,32,822,860,8439,768,71,843,838,10123,16726,..,..,..,..,16726,..,39,0,35,0,41,..,8,0,13,0,13,..,23,0,23,0,23,..,22,6,28,0,28,..,45,14,58,0,58,..,3,3,7,0,7,..,69,21,97,0,97,..,11,0,11,0,11,..,11,0,11,0,11,..,34,0,32,0,32,..,59,5,64,0,64
POA4509,0,59,..,5,0,8,0,8,..,14,0,14,0,14,..,34,4,35,0,35,..,18,0,18,0,18,..,28,3,29,0,29,..,65,0,68,0,69,..,17,0,17,0,17,..,85,0,88,0,86,..,15,0,16,0,16,..,131,0,134,0,133,..,21,0,22,0,22,..,258,3,262,3,266,..,103,10,113,3,113,..,25,0,25,0,25,..,30,3,36,0,37,..,7,0,3,0,3,..,20,9,24,0,24,..,399,57,455,8,468,..,2113,214,2327,26,2353,..,24,0,28,681,712,12510,2136,211,2356,707,15574,24257,..,..,..,..,24257,..,440,10,450,7,450,..,49,0,49,0,45,..,8,0,8,0,8,..,65,9,81,0,81,..,271,86,357,0,357,..,21,5,31,0,31,..,363,101,466,0,464,..,12,0,16,0,16,..,35,0,35,0,35,..,85,0,87,0,87,..,86,4,95,0,95
POA4510,0,87,..,0,0,0,0,0,..,6,0,6,0,6,..,0,0,0,0,0,..,17,0,14,0,14,..,8,0,11,0,11,..,130,13,142,0,143,..,9,0,10,0,10,..,83,3,82,0,88,..,22,3,23,0,23,..,152,17,162,4,169,..,22,3,24,0,24,..,272,25,294,4,298,..,39,12,46,0,46,..,4,0,6,0,6,..,45,8,51,0,55,..,4,0,4,0,4,..,35,17,49,0,49,..,288,53,340,14,355,..,1388,420,1804,29,1834,..,86,8,93,1882,1973,20895,1476,421,1897,1911,24703,41248,..,..,..,..,41248,..,59,0,59,0,59,..,48,15,59,0,59,..,21,0,21,5,23,..,83,54,138,0,135,..,154,245,399,3,401,..,4,9,16,0,13,..,243,310,550,3,557,..,21,0,19,0,19,..,56,6,57,0,59,..,61,8,65,0,67,..,116,3,119,0,119
POA4511,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,9,0,9,0,9,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,4,0,4,0,4,..,0,0,0,0,0,..,12,4,14,0,10,..,0,0,0,0,0,..,13,3,14,0,17,..,7,0,7,0,7,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,3,..,26,5,33,0,32,..,146,18,166,7,166,..,10,0,10,296,308,4193,153,18,172,299,4668,8183,..,..,..,..,8183,..,19,0,19,0,19,..,8,4,12,0,12,..,3,0,3,0,3,..,0,0,3,0,3,..,7,9,20,0,20,..,5,0,5,0,5,..,13,8,25,0,25,..,5,0,5,0,5,..,13,0,13,0,13,..,19,0,19,0,19,..,24,0,24,0,24
POA4512,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,4,0,4,0,4,..,0,0,0,0,0,..,8,0,8,0,8,..,3,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,5,3,16,0,16,..,3,0,8,0,8,..,66,29,94,0,91,..,3,0,3,133,136,1483,69,29,99,137,1709,2959,..,..,..,..,2959,..,5,0,5,0,5,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,7,8,14,0,14,..,0,0,0,0,0,..,15,6,22,0,22,..,0,0,0,0,0,..,6,0,6,0,6,..,7,0,7,0,7,..,14,0,14,0,14
POA4514,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,5,6,11,0,11,..,61,7,72,0,75,..,6,6,13,290,302,2858,73,14,85,289,3234,5708,..,..,..,..,5708,..,17,0,17,0,17,..,0,0,3,0,3,..,3,0,3,0,3,..,3,0,3,0,3,..,3,0,3,0,3,..,0,0,0,0,0,..,4,0,3,0,3,..,0,0,0,0,0,..,14,3,16,0,16,..,12,0,12,0,12,..,12,0,12,0,12
POA4515,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,10,0,10,0,10,..,0,0,0,0,0,..,49,4,49,0,53,..,0,0,0,0,0,..,55,7,55,0,57,..,16,3,22,0,22,..,117,12,125,3,124,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,4,..,0,0,0,0,0,..,4,0,3,0,3,..,8,0,8,0,8,..,165,20,185,5,188,..,8,0,8,124,130,1667,169,20,193,124,1983,3359,..,..,..,..,3359,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,8,11,20,0,20,..,0,0,0,0,0,..,6,11,15,0,15,..,3,0,3,0,3,..,4,0,4,0,4,..,4,0,4,0,4,..,11,0,11,0,11
POA4516,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,3,0,3,0,3,..,3,0,3,0,3,..,16,0,11,0,11,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,3,5,0,5,..,15,3,19,0,19,..,73,8,86,0,90,..,9,0,9,114,121,1724,81,8,89,116,1928,3567,..,..,..,..,3567,..,12,0,12,0,13,..,3,0,3,0,3,..,0,0,0,0,0,..,3,0,3,0,3,..,6,8,12,0,15,..,0,0,0,0,0,..,7,8,15,0,15,..,0,0,0,0,0,..,9,0,9,0,9,..,6,0,6,0,6,..,9,0,9,0,9
POA4517,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,18,4,18,0,18,..,0,0,0,36,40,330,14,4,16,36,384,664,..,..,..,..,664,..,9,0,9,0,9,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,3,3,0,3,..,0,0,0,0,0,..,0,3,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0
POA4518,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,3,3,9,0,9,..,0,0,0,0,0,..,8,3,6,0,6,..,4,0,4,0,4,..,0,0,0,0,0,..,4,0,6,0,6,..,0,0,0,0,0,..,0,0,0,0,0,..,18,0,19,0,19,..,84,12,98,0,98,..,7,0,7,134,138,2309,92,12,105,134,2540,4603,..,..,..,..,4603,..,4,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,8,4,13,0,13,..,0,0,0,0,0,..,9,4,15,0,15,..,0,0,0,0,0,..,16,0,16,0,16,..,23,0,23,0,23,..,9,0,9,0,9
POA4519,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,9,0,9,0,9,..,0,0,0,0,0,..,11,0,11,0,11,..,0,0,3,0,3,..,17,0,20,0,20,..,4,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,17,3,25,0,25,..,130,27,157,0,161,..,15,0,14,238,250,3945,144,31,168,238,4354,7644,..,..,..,..,7644,..,16,0,16,0,16,..,0,0,0,0,0,..,0,0,0,0,0,..,5,8,17,0,16,..,9,11,21,0,21,..,0,0,0,0,0,..,17,25,36,0,39,..,0,0,0,0,0,..,19,3,24,0,24,..,13,0,13,0,13,..,34,0,34,0,39
POA4520,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,3,0,3,0,3,..,6,0,9,0,9,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,4,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,8,0,8,..,11,0,15,0,15,..,0,0,0,0,0,..,8,0,8,0,8,..,0,0,0,0,0,..,0,0,0,0,0,..,57,0,60,0,60,..,284,16,299,3,299,..,10,0,10,319,323,5938,291,16,306,319,6564,11931,..,..,..,..,11931,..,45,4,53,0,53,..,4,3,4,0,4,..,5,0,3,0,3,..,13,0,13,0,13,..,27,3,27,0,29,..,0,0,0,0,0,..,38,3,39,0,43,..,4,0,4,0,4,..,45,6,47,0,47,..,36,0,36,0,34,..,78,0,78,0,78
POA4521,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,10,0,14,0,14,..,60,5,64,0,66,..,9,0,9,196,202,2115,69,5,74,202,2385,4191,..,..,..,..,4191,..,4,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,7,0,7,0,7,..,0,0,0,0,0,..,20,0,20,0,20,..,11,0,13,0,13,..,15,0,15,0,16
POA4550,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,4,0,4,0,4,..,4,0,4,0,6,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,8,0,8,0,7,..,48,0,48,0,51,..,3,0,3,137,139,1928,56,0,56,140,2115,3876,..,..,..,..,3876,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,5,0,5,0,5,..,13,0,13,0,13,..,12,0,12,0,12
POA4551,0,14,..,3,0,3,0,3,..,3,0,3,0,3,..,4,0,4,0,4,..,18,0,23,0,19,..,21,7,24,0,24,..,3,0,3,0,3,..,0,0,0,0,0,..,25,0,24,0,24,..,24,0,28,0,28,..,53,3,54,0,54,..,17,0,17,0,15,..,117,7,126,0,124,..,60,3,63,0,63,..,0,0,0,0,0,..,50,12,61,0,61,..,0,0,0,0,4,..,13,4,18,0,21,..,287,36,322,8,324,..,1267,144,1409,18,1426,..,62,3,62,1382,1449,26682,1328,148,1475,1402,29557,51331,..,..,..,..,51331,..,95,0,95,3,97,..,24,0,26,0,26,..,3,0,3,0,3,..,46,23,64,0,66,..,91,36,127,0,127,..,3,3,3,0,3,..,145,61,199,3,204,..,27,0,27,0,27,..,141,3,141,0,141,..,107,0,109,0,111,..,250,10,265,0,265
POA4552,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,6,0,6,0,6,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,9,0,9,0,9,..,0,3,4,0,4,..,0,0,0,0,0,..,0,0,0,0,3,..,7,3,14,0,15,..,8,0,8,0,8,..,0,0,0,0,0,..,8,0,10,0,10,..,3,0,3,0,3,..,3,0,3,0,3,..,48,3,53,0,53,..,171,12,184,4,188,..,12,3,18,220,234,3902,189,12,202,225,4327,7630,..,..,..,..,7630,..,4,0,4,0,5,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,12,0,9,0,9,..,0,0,0,0,0,..,9,0,15,0,15,..,3,0,3,0,3,..,24,0,24,0,24,..,38,0,36,0,41,..,54,0,59,0,59
POA4553,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,3,0,3,0,3,..,0,0,0,0,0,..,8,0,8,0,8,..,0,0,0,0,0,..,0,0,0,0,0,..,16,7,20,0,22,..,101,12,111,0,116,..,4,0,4,134,133,2725,108,12,117,130,2975,5416,..,..,..,..,5416,..,18,0,18,0,18,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,3,3,7,0,7,..,0,0,0,0,0,..,9,3,9,0,9,..,0,0,0,0,0,..,15,0,15,0,15,..,18,0,18,0,18,..,21,0,21,0,21
POA4554,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,5,0,5,..,49,0,49,0,45,..,0,0,3,56,58,862,51,0,50,59,970,1721,..,..,..,..,1721,..,11,0,11,0,11,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,6,0,6,0,6,..,4,0,4,0,4,..,18,0,18,0,18
POA4555,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,10,0,10,0,10,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,3,0,3,0,8,..,7,0,7,0,7,..,0,0,0,0,0,..,15,0,15,0,13,..,4,0,8,0,8,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,4,0,3,..,19,11,23,0,29,..,117,13,132,3,135,..,10,0,6,151,159,3250,124,15,135,153,3546,6349,..,..,..,..,6349,..,24,0,24,0,24,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,3,0,3,..,3,0,3,0,3,..,0,0,0,0,0,..,10,0,5,0,5,..,3,0,3,0,3,..,21,0,21,0,21,..,20,0,20,0,18,..,32,0,32,0,35
