POA_CODE_2016,SH_FHs_CF_no_C,SH_FHs_CF_C,SH_FHs_OnePF,SH_FHs_Oth_fam,SH_FHs_Tot,SH_Lone_P_H,SH_Group_H,SH_Tot,SDRTHT_1_S_FHs_CF_no_C,SDRTHT_1_S_FHs_CF_C,SDRTHT_1_S_FHs_OnePF,SDRTHT_1_S_FHs_Oth_fam,SDRTHT_1_S_FHs_Tot,SDRTHT_1_S_Lone_P_H,SDRTHT_1_S_Group_H,SDRTHT_1_S_Tot,SDRTHT_2more_S_FHs_CF_no_C,SDRTHT_2more_S_FHs_CF_C,SDRTHT_2more_S_FHs_OnePF,SDRTHT_2more_S_FHs_Oth_fam,SDRTHT_2more_S_FHs_Tot,SDRTHT_2more_S_Lone_P_H,SDRTHT_2more_S_Group_H,SDRTHT_2more_S_Tot,SDRTHT_Tot_FHs_CF_no_C,SDRTHT_Tot_FHs_CF_C,SDRTHT_Tot_FHs_OnePF,SDRTHT_Tot_FHs_Oth_fam,SDRTHT_Tot_FHs_Tot,SDRTHT_Tot_Lone_P_H,SDRTHT_Tot_Group_H,SDRTHT_Tot_Tot,FoA_1_or_2_SB_FHs_CF_no_C,FoA_1_or_2_SB_FHs_CF_C,FoA_1_or_2_SB_FHs_OnePF,FoA_1_or_2_SB_FHs_Oth_fam,FoA_1_or_2_SB_FHs_Tot,FoA_1_or_2_SB_Lone_P_H,FoA_1_or_2_SB_Group_H,FoA_1_or_2_SB_Tot,FoA_3SB_FHs_CF_no_C,FoA_3SB_FHs_CF_C,FoA_3SB_FHs_OnePF,FoA_3SB_FHs_Oth_fam,FoA_3SB_FHs_Tot,FoA_3SB_Lone_P_H,FoA_3SB_Group_H,FoA_3SB_Tot,FoA_4moSB_FHs_CF_no_C,FoA_4moSB_FHs_CF_C,FoA_4moSB_FHs_OnePF,FoA_4moSB_FHs_Oth_fam,FoA_4moSB_FHs_Tot,FoA_4moSB_Lone_P_H,FoA_4moSB_Group_H,FoA_4moSB_Tot,FoA_Att_to_hous_FHs_CF_no_C,FoA_Att_to_hous_FHs_CF_C,FoA_Att_to_hous_FHs_OnePF,FoA_Att_to_hous_FHs_Oth_fam,FoA_Att_to_hous_FHs_Tot,FoA_Att_to_hous_Lone_P_H,FoA_Att_to_hous_Group_H,FoA_Att_to_hous_Tot,FoA_Tot_FHs_CF_no_C,FoA_Tot_FHs_CF_C,FoA_Tot_FHs_OnePF,FoA_Tot_FHs_Oth_fam,FoA_Tot_FHs_Tot,FoA_Tot_Lone_P_H,FoA_Tot_Group_H,FoA_Tot_Tot,OD_C_FHs_CF_no_C,OD_C_FHs_CF_C,OD_C_FHs_OnePF,OD_C_FHs_Oth_fam,OD_C_FHs_Tot,OD_C_Lone_P_H,OD_C_Group_H,OD_C_Tot,OD_CH_FHs_CF_no_C,OD_CH_FHs_CF_C,OD_CH_FHs_OnePF,OD_CH_FHs_Oth_fam,OD_CH_FHs_Tot,OD_CH_Lone_P_H,OD_CH_Group_H,OD_CH_Tot,OD_Imp_home_T_SO_FHs_CF_no_C,OD_Imp_home_T_SO_FHs_CF_C,OD_Imp_home_T_SO_FHs_OnePF,OD_Imp_home_T_SO_FHs_Oth_fam,OD_Imp_home_T_SO_FHs_Tot,OD_Imp_home_T_SO_Lone_P_H,OD_Imp_home_T_SO_Group_H,OD_Imp_home_T_SO_Tot,OD_HorF_at_to_S_O_FHs_CF_no_C,OD_HorF_at_to_S_O_FHs_CF_C,OD_HorF_at_to_S_O_FHs_OnePF,OD_HorF_at_to_S_O_FHs_Oth_fam,OD_HorF_at_to_S_O_FHs_Tot,OD_HorF_at_to_S_O_Lone_P_H,OD_HorF_at_to_S_O_Group_H,OD_HorF_at_to_S_O_Tot,OD_Tot_FHs_CF_no_C,OD_Tot_FHs_CF_C,OD_Tot_FHs_OnePF,OD_Tot_FHs_Oth_fam,OD_Tot_FHs_Tot,OD_Tot_Lone_P_H,OD_Tot_Group_H,OD_Tot_Tot,DS_NS_FHs_CF_no_C,DS_NS_FHs_CF_C,DS_NS_FHs_OnePF,DS_NS_FHs_Oth_fam,DS_NS_FHs_Tot,DS_NS_Lone_P_H,DS_NS_Group_H,DS_NS_Tot,Tot_FHs_CF_no_C,Tot_FHs_CF_C,Tot_FHs_OnePF,Tot_FHs_Oth_fam,Tot_FHs_Tot,Tot_Lone_P_H,Tot_Group_H,Tot_Tot
POA4819,289,120,81,9,496,269,44,812,4,0,0,0,6,8,0,16,3,6,0,0,13,5,0,17,7,4,0,0,15,19,4,34,15,0,9,0,24,74,9,100,6,0,0,0,7,13,0,18,3,0,0,0,3,3,0,6,0,0,0,0,0,0,0,0,23,3,14,0,37,84,5,131,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,11,0,14,10,0,0,0,13,26,3,37,334,134,89,9,563,410,55,1024
POA4820,1015,985,456,40,2492,898,103,3498,0,0,0,0,0,10,0,12,0,0,0,0,0,0,0,0,0,0,0,0,3,10,0,10,16,3,17,0,34,96,10,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,17,3,17,0,39,99,10,144,8,3,0,0,11,32,0,45,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,7,4,0,0,15,6,3,22,16,10,0,0,22,39,4,69,0,5,0,0,9,3,0,8,1053,998,468,44,2563,1050,120,3732
POA4821,120,74,28,10,227,97,3,328,45,43,13,3,100,44,3,150,0,0,0,0,0,0,0,0,45,43,13,3,100,44,3,150,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,3,0,11,10,0,16,174,114,37,11,337,162,11,504
POA4822,89,68,30,3,192,73,6,271,0,0,0,0,0,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,4,3,0,0,0,5,3,0,10,94,68,33,3,195,89,8,295
POA4823,62,76,15,0,159,87,8,252,0,0,0,0,0,8,0,9,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,10,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,4,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,3,0,0,10,3,0,9,4,3,0,0,6,9,0,15,76,85,19,0,173,106,7,288
POA4824,187,234,57,10,490,158,32,674,3,3,4,0,8,3,0,14,0,0,0,0,0,0,0,0,3,3,4,0,8,3,0,14,13,5,5,0,23,63,3,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,5,5,0,23,63,3,85,14,3,0,0,15,39,0,55,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,16,46,0,62,8,12,0,0,20,5,0,25,217,257,65,12,556,269,38,858
POA4825,1205,1833,636,56,3730,854,201,4778,174,107,74,6,362,380,49,788,21,12,14,0,46,66,14,123,195,122,86,12,405,448,62,913,78,47,43,3,170,149,22,342,0,0,0,0,3,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,50,43,3,173,159,22,352,13,14,3,0,31,24,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,0,0,13,7,0,16,27,21,3,0,46,27,0,75,32,13,3,0,43,28,0,73,1532,2035,763,76,4400,1508,279,6192
POA4828,7,10,10,0,27,10,3,42,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,14,0,0,0,0,3,0,0,5,10,7,10,0,28,27,8,64
POA4829,36,27,14,0,80,52,4,139,0,0,0,0,0,7,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,3,0,5,4,0,0,0,8,5,0,6,44,31,16,0,92,62,3,159
POA4830,30,139,56,11,232,35,9,265,0,0,3,0,5,3,0,10,4,4,0,0,7,10,3,19,4,4,3,0,12,11,4,28,3,15,5,0,35,3,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,15,5,0,34,3,0,42,3,0,0,0,5,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,3,3,0,0,0,5,10,0,18,0,3,0,0,3,3,0,3,45,167,63,7,282,60,9,356
POA4849,176,69,36,3,283,127,14,428,5,0,0,0,6,16,0,20,0,0,0,0,0,3,0,4,5,0,0,0,8,12,0,28,11,4,3,0,19,47,0,65,7,0,0,0,3,13,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,4,3,0,26,53,0,84,8,0,0,0,8,19,0,30,3,0,0,0,3,4,3,7,0,0,0,0,0,3,0,3,0,3,0,0,3,4,0,7,11,3,0,0,16,28,3,46,0,3,0,0,3,0,0,3,208,81,40,7,338,226,25,584
POA4850,1421,1042,332,30,2829,1029,72,3923,7,3,3,3,16,24,0,41,0,0,0,0,0,4,0,5,7,3,3,3,16,31,0,47,25,8,16,0,47,162,0,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,8,16,0,47,160,0,215,23,0,0,0,23,34,3,58,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,12,3,3,0,0,7,7,0,9,26,5,0,0,32,40,3,82,8,4,3,0,11,12,0,23,1485,1060,355,34,2937,1274,76,4284
POA4852,432,270,105,9,815,272,59,1143,7,0,11,0,21,31,9,60,0,0,0,0,0,0,0,0,7,0,11,0,21,31,9,60,32,16,21,0,68,65,6,143,0,0,0,0,4,0,0,4,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,35,20,20,0,73,63,6,145,12,3,0,0,13,23,0,32,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,15,3,3,0,17,21,0,38,0,3,0,0,7,3,0,12,487,298,142,7,929,397,78,1401
POA4854,586,511,183,15,1297,405,64,1767,3,0,3,0,8,19,0,30,0,0,0,0,0,0,0,0,3,0,3,0,8,19,0,30,13,18,10,4,44,37,7,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,18,10,4,44,37,7,87,7,0,0,0,11,18,0,22,3,0,0,0,4,15,0,20,3,0,0,0,3,3,0,5,0,0,0,0,4,4,0,6,15,0,0,0,16,39,0,55,8,5,0,0,14,3,0,13,621,535,203,16,1376,508,71,1955
POA4855,100,68,22,0,191,78,7,280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,3,0,0,3,3,0,12,3,3,0,0,3,0,0,7,110,73,27,0,203,83,7,291
POA4856,96,66,25,4,187,58,8,259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3,6,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,8,0,0,8,0,0,0,0,0,0,0,0,101,66,27,4,199,57,8,267
POA4858,164,170,50,6,391,102,12,509,3,0,0,0,3,3,0,8,0,0,0,0,0,0,0,0,3,0,0,0,5,3,0,6,3,0,3,0,9,4,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,9,4,0,8,9,0,0,0,9,9,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,13,13,0,23,0,0,0,0,3,0,0,3,179,175,56,6,417,120,12,542
POA4859,55,43,17,4,123,58,3,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,43,17,4,124,58,3,192
POA4860,1068,941,417,49,2469,837,103,3409,6,7,8,0,24,34,4,56,3,6,5,0,17,17,3,41,13,10,12,0,35,53,3,100,50,51,38,8,150,197,15,366,0,0,5,0,5,0,0,4,3,3,4,0,12,9,0,20,0,0,0,0,0,0,0,0,58,56,46,8,169,205,15,389,3,0,3,0,4,21,0,29,0,0,0,0,0,8,0,8,0,0,0,0,0,0,0,3,13,11,8,4,40,61,11,110,21,12,13,4,53,86,9,148,10,7,3,0,21,16,3,37,1167,1031,494,56,2743,1201,138,4087
POA4861,160,129,60,5,354,173,9,538,0,3,0,0,4,5,0,13,0,0,0,0,0,0,0,0,0,3,0,0,4,5,0,13,5,3,0,0,7,16,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,7,16,0,22,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,0,0,0,0,0,3,0,4,0,0,0,0,7,7,0,12,0,0,0,0,0,5,0,5,164,134,62,7,370,209,12,594
POA4865,724,937,356,20,2036,452,75,2555,7,6,27,0,42,37,3,80,0,0,0,0,0,8,0,10,6,6,27,0,44,41,3,87,10,4,16,0,30,30,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,12,0,25,30,0,60,4,0,0,0,7,4,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,7,0,0,0,10,3,0,12,3,0,0,0,8,3,0,9,747,952,393,24,2117,533,77,2727
POA4868,1829,2175,856,56,4917,1036,223,6176,78,43,76,7,215,193,15,424,40,30,54,3,124,87,5,212,118,78,127,9,335,279,26,638,50,59,102,6,221,229,19,469,42,30,32,0,103,58,21,179,27,15,15,0,59,24,8,90,0,0,0,0,0,0,0,0,122,101,150,9,378,309,50,736,19,4,3,0,24,59,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,10,18,4,6,0,32,61,4,92,0,3,4,0,6,7,0,12,2091,2361,1141,80,5671,1690,302,7660
POA4869,1395,2153,917,65,4527,832,164,5524,5,0,10,0,23,11,0,34,8,3,21,0,28,26,4,54,13,3,33,0,48,34,4,90,27,27,73,0,121,170,18,316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,27,73,0,121,170,18,316,5,0,0,0,8,21,0,29,0,0,0,0,0,10,0,11,0,0,0,0,0,0,0,0,0,0,7,0,7,3,4,9,7,7,4,0,19,33,3,55,3,12,0,0,16,4,0,20,1445,2198,1028,63,4730,1078,187,5994
POA4870,4063,5390,2051,185,11694,2728,724,15142,260,177,232,22,694,913,57,1666,261,175,208,22,672,661,113,1437,520,355,447,42,1366,1572,171,3106,604,428,557,56,1647,2142,232,4013,521,231,205,26,983,857,228,2073,287,109,32,11,436,278,93,808,0,3,0,0,3,5,0,5,1418,768,797,89,3071,3279,548,6905,14,3,5,0,23,28,3,53,16,4,3,0,31,84,7,123,0,0,0,0,4,4,0,6,18,7,0,3,31,29,3,61,50,16,13,3,84,146,17,245,40,19,7,4,78,145,10,234,6087,6557,3313,324,16281,7871,1474,25627
POA4871,962,886,365,46,2260,747,62,3075,7,18,17,0,48,10,0,64,3,5,0,0,7,0,0,6,11,26,17,0,54,11,0,66,8,8,13,0,34,25,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,13,0,34,25,0,54,28,0,4,0,31,103,3,134,6,0,0,0,9,9,12,27,15,21,7,0,43,32,0,78,3,7,0,0,7,3,0,14,50,25,11,0,86,153,18,249,19,11,0,0,33,12,0,48,1043,954,410,55,2463,950,85,3497
POA4872,465,352,138,15,964,304,30,1296,0,0,0,0,0,3,0,3,0,0,0,0,0,3,0,8,3,0,0,0,4,6,0,6,3,0,3,0,9,13,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,9,13,0,21,16,3,0,0,20,40,0,62,7,0,0,0,7,9,0,22,4,0,0,0,3,14,0,15,0,0,0,0,5,7,0,9,28,9,0,0,35,71,3,111,4,0,0,0,9,12,0,16,503,363,143,13,1021,400,32,1450
POA4873,641,555,231,15,1440,522,79,2038,12,3,6,0,28,43,0,71,0,3,0,0,0,6,0,10,12,3,8,0,28,49,0,82,12,8,21,3,44,69,11,124,3,0,3,0,8,3,0,7,0,0,6,0,3,6,0,14,0,0,0,0,0,0,0,0,16,8,29,3,55,80,10,147,7,0,0,0,10,33,0,45,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,7,8,3,0,0,13,3,0,17,18,3,0,0,25,39,5,70,21,14,5,0,34,20,9,63,716,585,268,17,1590,713,96,2398
POA4874,199,514,123,22,860,122,23,997,64,55,18,3,136,52,5,199,59,52,11,0,123,65,13,195,122,109,31,3,260,111,18,397,6,0,3,0,12,31,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,12,31,0,47,6,0,0,0,6,10,0,15,0,0,0,0,0,0,0,3,6,6,0,0,12,18,3,30,0,0,0,0,0,0,0,3,15,6,3,0,20,26,3,52,4,0,0,0,0,0,0,0,349,632,156,25,1158,295,45,1492
POA4875,222,628,328,62,1248,339,63,1649,8,29,15,0,49,25,0,82,0,14,0,0,18,10,12,39,10,45,21,0,72,37,13,120,10,33,16,0,62,28,5,94,5,0,0,0,5,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,34,16,0,66,29,8,107,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0,3,0,0,8,0,0,8,0,3,0,0,10,7,0,17,0,0,0,0,0,0,0,0,251,712,365,68,1391,417,77,1882
POA4876,63,240,149,25,477,80,7,566,6,17,8,0,28,17,0,50,0,0,0,0,4,0,0,4,6,14,8,0,31,17,0,47,4,0,6,0,8,10,0,17,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,0,11,7,0,21,0,0,0,0,0,3,0,5,0,0,0,0,0,7,0,5,4,4,0,0,8,17,0,26,0,4,0,0,4,0,0,4,8,4,5,0,14,29,0,46,0,0,0,0,0,4,0,4,85,264,158,25,537,140,9,688
POA4877,398,254,76,3,731,169,57,956,40,21,20,3,86,63,12,161,87,20,24,4,134,64,36,238,124,42,41,9,219,130,52,396,62,17,23,3,104,120,29,260,22,6,0,0,31,23,12,63,3,0,0,0,5,5,5,17,0,0,0,0,0,0,0,0,92,20,26,5,144,151,48,334,16,0,0,0,16,11,0,30,13,0,0,0,13,22,3,35,0,0,0,0,3,0,0,3,4,0,0,0,4,3,0,3,30,0,0,0,33,38,3,70,0,3,0,0,3,3,3,10,649,318,149,14,1125,491,156,1772
POA4878,1138,1168,444,40,2792,725,211,3726,64,20,57,5,147,160,19,328,87,34,76,8,198,263,28,491,154,54,128,7,352,429,50,825,28,11,21,0,57,140,14,210,68,15,24,6,114,99,52,265,15,5,4,0,17,30,4,54,0,0,0,0,0,0,0,3,108,25,47,13,193,267,67,530,10,0,0,0,10,19,0,28,7,0,0,0,7,16,0,22,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,17,3,0,0,23,33,0,53,11,3,0,0,13,16,0,27,1424,1260,624,59,3369,1464,329,5159
POA4879,1930,1929,590,31,4475,792,199,5467,64,23,48,0,137,123,20,278,89,25,28,4,142,136,14,292,148,46,81,5,284,254,36,575,54,24,37,0,117,125,11,257,198,72,122,11,395,220,39,654,45,10,7,3,61,45,8,111,0,0,0,0,0,0,0,3,296,102,165,13,569,400,55,1025,3,0,0,0,7,3,0,8,8,3,0,0,16,9,0,23,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,17,3,3,0,17,17,3,36,26,13,8,0,45,50,0,101,2416,2093,846,46,5398,1514,290,7204
POA4880,1224,1179,485,41,2933,921,107,3954,10,8,18,4,43,37,4,91,0,0,0,0,0,4,0,6,13,8,18,4,49,42,9,98,26,11,19,3,66,95,11,166,0,0,0,0,0,3,0,3,0,4,7,0,10,36,4,49,0,0,0,0,0,0,0,0,28,12,26,3,71,132,15,220,15,0,3,0,19,54,3,74,0,0,0,0,0,3,0,3,3,0,0,0,9,12,3,26,3,3,0,0,9,5,0,11,22,8,5,0,38,72,6,117,9,3,0,0,6,13,3,22,1303,1209,536,54,3092,1175,129,4402
POA4881,529,402,172,23,1121,337,81,1547,0,0,0,0,6,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,11,0,0,5,0,11,16,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,3,9,16,0,24,3,3,3,0,10,9,0,19,0,0,0,0,0,3,0,9,0,0,0,0,4,3,0,8,0,0,0,0,0,0,0,0,3,3,4,0,13,17,0,34,3,4,3,0,12,9,0,13,543,411,181,21,1164,386,82,1630
POA4882,356,293,81,8,741,193,24,962,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,29,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,7,0,0,7,7,3,0,0,12,26,0,39,0,0,0,0,3,0,0,3,366,301,87,6,760,224,24,1014
POA4883,890,713,348,32,1978,677,66,2725,31,6,17,0,55,91,3,151,3,0,0,0,4,21,0,24,34,3,17,3,60,111,3,174,51,13,44,7,115,217,14,344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,13,41,7,115,217,14,343,6,0,0,0,11,11,3,26,0,0,0,0,0,6,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,7,7,3,0,0,15,22,3,39,7,0,0,0,12,3,0,13,991,727,409,45,2170,1039,84,3293
POA4884,256,181,66,5,506,168,20,694,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,3,0,7,6,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,6,0,13,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,8,0,11,0,0,0,0,0,0,0,3,257,185,65,5,513,183,24,728
POA4885,509,351,152,10,1022,313,28,1362,9,0,3,0,12,43,0,51,0,0,0,0,0,5,0,5,9,0,6,0,11,47,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,0,5,0,0,5,0,0,3,524,358,156,10,1044,364,28,1436
POA4886,120,78,31,5,230,89,14,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,117,79,28,5,229,94,15,340
POA4887,244,133,86,10,478,224,24,721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,4,0,6,0,0,3,0,3,7,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,7,0,10,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,6,0,0,0,0,3,0,0,3,0,0,0,0,3,14,0,18,3,0,0,0,4,5,0,7,251,137,98,10,489,245,25,765
POA4888,340,214,127,11,686,285,34,1008,3,5,0,0,5,0,0,5,0,0,0,0,0,0,0,0,3,5,0,0,5,0,0,5,5,3,3,0,11,14,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,3,0,11,14,0,26,0,0,0,0,7,10,0,20,0,0,0,0,0,0,0,0,3,0,0,0,4,4,0,4,0,0,0,0,3,0,0,5,6,0,3,0,7,17,4,33,0,0,0,0,0,3,0,6,352,220,132,8,716,324,40,1072
POA4890,86,88,86,6,260,73,9,342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,0,0,3,17,0,16,0,0,0,0,0,3,0,3,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,6,14,0,24,4,4,0,0,7,0,0,10,96,94,87,6,273,95,7,379
POA4891,62,27,4,3,102,44,3,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,7,10,3,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,7,10,3,15,19,0,0,0,24,26,3,48,0,0,0,0,0,3,0,3,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,22,0,0,0,27,27,3,59,10,0,0,0,10,10,0,18,91,29,9,3,139,91,7,237
